job,date,maxsal,minsal
Mechanic,2001-1-16,589,420
Mechanic,2001-1-17,595,448
Mechanic,2001-1-18,622,403
Mechanic,2001-1-19,640,420
Mechanic,2001-1-20,599,438
Mechanic,2001-1-21,614,445
Mechanic,2001-1-22,642,401
Mechanic,2001-1-23,623,416
Mechanic,2001-1-24,611,400
Mechanic,2001-1-25,629,422
Mechanic,2001-1-26,559,422
Mechanic,2001-1-27,622,423
Mechanic,2001-1-28,585,408
Mechanic,2001-1-29,629,423
Mechanic,2001-1-30,623,479
Mechanic,2001-1-31,618,420
Mechanic,2001-2-1,632,436
Mechanic,2001-2-2,641,409
Mechanic,2001-2-3,604,423
Mechanic,2001-2-4,583,424
Mechanic,2001-2-5,636,404
Mechanic,2001-2-6,618,400
Mechanic,2001-2-7,643,411
Mechanic,2001-2-8,641,438
Mechanic,2001-2-9,640,403
Mechanic,2001-2-10,637,411
Mechanic,2001-2-11,624,463
Mechanic,2001-2-12,649,441
Mechanic,2001-2-13,625,410
Mechanic,2001-2-14,574,436
Mechanic,2001-2-15,573,431
Mechanic,2001-2-16,580,414
Mechanic,2001-2-17,644,402
Mechanic,2001-2-18,629,416
Mechanic,2001-2-19,644,415
Mechanic,2001-2-20,601,404
Mechanic,2001-2-21,628,426
Mechanic,2001-2-22,543,444
Mechanic,2001-2-23,642,404
Mechanic,2001-2-24,572,413
Mechanic,2001-2-25,581,403
Mechanic,2001-2-26,620,421
Mechanic,2001-2-27,647,449
Mechanic,2001-2-28,613,424
Mechanic,2001-3-1,600,441
Mechanic,2001-3-2,649,465
Mechanic,2001-3-3,642,430
Mechanic,2001-3-4,623,424
Mechanic,2001-3-5,647,400
Mechanic,2001-3-6,624,437
Mechanic,2001-3-7,578,432
Mechanic,2001-3-8,638,435
Mechanic,2001-3-9,613,428
Mechanic,2001-3-10,569,427
Mechanic,2001-3-11,628,404
Mechanic,2001-3-12,647,409
Mechanic,2001-3-13,647,540
Mechanic,2001-3-14,648,494
Mechanic,2001-3-15,636,448
Mechanic,2001-3-16,644,406
Mechanic,2001-3-17,620,401
Mechanic,2001-3-18,610,400
Mechanic,2001-3-19,589,418
Mechanic,2001-3-20,650,442
Mechanic,2001-3-21,621,413
Mechanic,2001-3-22,614,408
Mechanic,2001-3-23,614,444
Mechanic,2001-3-24,619,430
Mechanic,2001-3-25,650,474
Mechanic,2001-3-26,644,446
Mechanic,2001-3-27,637,421
Mechanic,2001-3-28,641,421
Mechanic,2001-3-29,646,438
Mechanic,2001-3-30,630,406
Mechanic,2001-3-31,612,451
Mechanic,2001-4-1,606,404
Mechanic,2001-4-2,614,410
Mechanic,2001-4-3,566,415
Mechanic,2001-4-4,645,442
Mechanic,2001-4-5,641,417
Mechanic,2001-4-6,650,444
Mechanic,2001-4-7,647,430
Mechanic,2001-4-8,632,447
Mechanic,2001-4-9,620,402
Mechanic,2001-4-10,619,402
Mechanic,2001-4-11,626,431
Mechanic,2001-4-12,643,411
Mechanic,2001-4-13,603,407
Mechanic,2001-4-14,619,407
Mechanic,2001-4-15,643,402
Mechanic,2001-4-16,597,453
Mechanic,2001-4-17,640,420
Mechanic,2001-4-18,614,405
Mechanic,2001-4-19,618,431
Mechanic,2001-4-20,630,413
Mechanic,2001-4-21,627,406
Mechanic,2001-4-22,641,421
Mechanic,2001-4-23,561,434
Mechanic,2001-4-24,646,486
Mechanic,2001-4-25,622,430
Mechanic,2001-4-26,646,453
Mechanic,2001-4-27,640,423
Mechanic,2001-4-28,623,447
Mechanic,2001-4-29,625,419
Mechanic,2001-4-30,634,455
Mechanic,2001-5-1,620,429
Mechanic,2001-5-2,628,409
Mechanic,2001-5-3,596,433
Mechanic,2001-5-4,639,432
Mechanic,2001-5-5,635,433
Mechanic,2001-5-6,636,441
Mechanic,2001-5-7,619,454
Mechanic,2001-5-8,645,406
Mechanic,2001-5-9,618,425
Mechanic,2001-5-10,565,412
Mechanic,2001-5-11,633,479
Mechanic,2001-5-12,640,437
Mechanic,2001-5-13,610,434
Mechanic,2001-5-14,643,424
Mechanic,2001-5-15,638,400
Mechanic,2001-5-16,643,420
Mechanic,2001-5-17,588,461
Mechanic,2001-5-18,628,422
Mechanic,2001-5-19,647,432
Mechanic,2001-5-20,646,427
Mechanic,2001-5-21,626,423
Mechanic,2001-5-22,643,402
Mechanic,2001-5-23,629,413
Mechanic,2001-5-24,638,413
Mechanic,2001-5-25,649,405
Mechanic,2001-5-26,618,408
Mechanic,2001-5-27,566,414
Mechanic,2001-5-28,633,420
Mechanic,2001-5-29,630,487
Mechanic,2001-5-30,611,400
Mechanic,2001-5-31,647,446
Mechanic,2001-6-1,642,467
Mechanic,2001-6-2,637,420
Mechanic,2001-6-3,615,447
Mechanic,2001-6-4,601,456
Mechanic,2001-6-5,602,417
Mechanic,2001-6-6,602,425
Mechanic,2001-6-7,650,419
Mechanic,2001-6-8,638,433
Mechanic,2001-6-9,582,435
Mechanic,2001-6-10,584,453
Mechanic,2001-6-11,639,400
Mechanic,2001-6-12,638,420
Mechanic,2001-6-13,648,408
Mechanic,2001-6-14,634,403
Mechanic,2001-6-15,648,468
Mechanic,2001-6-16,575,413
Mechanic,2001-6-17,633,437
Mechanic,2001-6-18,613,412
Mechanic,2001-6-19,625,476
Mechanic,2001-6-20,625,433
Mechanic,2001-6-21,591,418
Mechanic,2001-6-22,648,410
Mechanic,2001-6-23,642,421
Mechanic,2001-6-24,571,402
Mechanic,2001-6-25,607,416
Mechanic,2001-6-26,638,436
Mechanic,2001-6-27,625,437
Mechanic,2001-6-28,623,406
Mechanic,2001-6-29,646,458
Mechanic,2001-6-30,631,437
Mechanic,2001-7-1,629,408
Mechanic,2001-7-2,575,406
Mechanic,2001-7-3,609,401
Mechanic,2001-7-4,636,459
Mechanic,2001-7-5,601,474
Mechanic,2001-7-6,570,409
Mechanic,2001-7-7,646,414
Mechanic,2001-7-8,645,439
Mechanic,2001-7-9,569,421
Mechanic,2001-7-10,603,416
Mechanic,2001-7-11,639,408
Mechanic,2001-7-12,650,469
Mechanic,2001-7-13,636,447
Mechanic,2001-7-14,620,436
Mechanic,2001-7-15,637,408
Mechanic,2001-7-16,599,412
Mechanic,2001-7-17,648,409
Mechanic,2001-7-18,631,413
Mechanic,2001-7-19,601,459
Mechanic,2001-7-20,617,402
Mechanic,2001-7-21,650,402
Mechanic,2001-7-22,638,423
Mechanic,2001-7-23,611,418
Mechanic,2001-7-24,639,416
Mechanic,2001-7-25,621,409
Mechanic,2001-7-26,646,440
Mechanic,2001-7-27,643,468
Mechanic,2001-7-28,628,423
Mechanic,2001-7-29,650,451
Mechanic,2001-7-30,621,405
Mechanic,2001-7-31,648,411
Mechanic,2001-8-1,638,440
Mechanic,2001-8-2,647,409
Mechanic,2001-8-3,637,415
Mechanic,2001-8-4,632,414
Mechanic,2001-8-5,634,436
Mechanic,2001-8-6,630,411
Mechanic,2001-8-7,649,404
Mechanic,2001-8-8,642,406
Mechanic,2001-8-9,643,411
Mechanic,2001-8-10,619,423
Mechanic,2001-8-11,641,401
Mechanic,2001-8-12,633,466
Mechanic,2001-8-13,623,429
Mechanic,2001-8-14,560,409
Mechanic,2001-8-15,613,425
Mechanic,2001-8-16,621,456
Mechanic,2001-8-17,576,405
Mechanic,2001-8-18,642,403
Mechanic,2001-8-19,598,422
Mechanic,2001-8-20,620,414
Mechanic,2001-8-21,648,413
Mechanic,2001-8-22,622,407
Mechanic,2001-8-23,631,416
Mechanic,2001-8-24,634,439
Mechanic,2001-8-25,647,443
Mechanic,2001-8-26,646,407
Mechanic,2001-8-27,642,416
Mechanic,2001-8-28,572,409
Mechanic,2001-8-29,600,408
Mechanic,2001-8-30,649,426
Mechanic,2001-8-31,626,512
Mechanic,2001-9-1,638,400
Mechanic,2001-9-2,649,418
Mechanic,2001-9-3,649,419
Mechanic,2001-9-4,640,409
Mechanic,2001-9-5,632,400
Mechanic,2001-9-6,611,417
Mechanic,2001-9-7,623,429
Mechanic,2001-9-8,647,428
Mechanic,2001-9-9,626,411
Mechanic,2001-9-10,627,451
Mechanic,2001-9-11,628,416
Mechanic,2001-9-12,570,440
Mechanic,2001-9-13,626,425
Mechanic,2001-9-14,633,403
Mechanic,2001-9-15,618,402
Mechanic,2001-9-16,643,439
Mechanic,2001-9-17,639,418
Mechanic,2001-9-18,623,472
Mechanic,2001-9-19,636,417
Mechanic,2001-9-20,650,452
Mechanic,2001-9-21,639,408
Mechanic,2001-9-22,578,409
Mechanic,2001-9-23,607,417
Mechanic,2001-9-24,635,404
Mechanic,2001-9-25,542,404
Mechanic,2001-9-26,637,402
Mechanic,2001-9-27,619,416
Mechanic,2001-9-28,647,401
Mechanic,2001-9-29,650,409
Mechanic,2001-9-30,636,400
Mechanic,2001-10-1,621,428
Mechanic,2001-10-2,641,450
Mechanic,2001-10-3,633,400
Mechanic,2001-10-4,641,436
Mechanic,2001-10-5,621,404
Mechanic,2001-10-6,601,409
Mechanic,2001-10-7,647,420
Mechanic,2001-10-8,649,401
Mechanic,2001-10-9,644,401
Mechanic,2001-10-10,611,428
Mechanic,2001-10-11,640,407
Mechanic,2001-10-12,586,439
Mechanic,2001-10-13,623,406
Mechanic,2001-10-14,650,414
Mechanic,2001-10-15,621,456
Mechanic,2001-10-16,636,448
Mechanic,2001-10-17,644,427
Mechanic,2001-10-18,631,451
Mechanic,2001-10-19,646,467
Mechanic,2001-10-20,644,405
Mechanic,2001-10-21,601,407
Mechanic,2001-10-22,631,419
Mechanic,2001-10-23,635,404
Mechanic,2001-10-24,615,458
Mechanic,2001-10-25,618,403
Mechanic,2001-10-26,648,417
Mechanic,2001-10-27,644,439
Mechanic,2001-10-28,619,401
Mechanic,2001-10-29,645,409
Mechanic,2001-10-30,627,406
Mechanic,2001-10-31,580,400
Mechanic,2001-11-1,639,443
Mechanic,2001-11-2,627,413
Mechanic,2001-11-3,567,430
Mechanic,2001-11-4,625,401
Mechanic,2001-11-5,645,457
Mechanic,2001-11-6,639,436
Mechanic,2001-11-7,612,426
Mechanic,2001-11-8,637,430
Mechanic,2001-11-9,635,429
Mechanic,2001-11-10,644,403
Mechanic,2001-11-11,624,400
Mechanic,2001-11-12,630,503
Mechanic,2001-11-13,608,420
Mechanic,2001-11-14,627,411
Mechanic,2001-11-15,637,442
Mechanic,2001-11-16,648,472
Mechanic,2001-11-17,645,440
Mechanic,2001-11-18,585,412
Mechanic,2001-11-19,569,447
Mechanic,2001-11-20,606,419
Mechanic,2001-11-21,640,405
Mechanic,2001-11-22,603,402
Mechanic,2001-11-23,634,427
Mechanic,2001-11-24,614,407
Mechanic,2001-11-25,626,431
Mechanic,2001-11-26,579,420
Mechanic,2001-11-27,619,400
Mechanic,2001-11-28,606,440
Mechanic,2001-11-29,600,403
Mechanic,2001-11-30,639,411
Mechanic,2001-12-1,610,429
Mechanic,2001-12-2,642,423
Mechanic,2001-12-3,624,401
Mechanic,2001-12-4,627,445
Mechanic,2001-12-5,634,405
Mechanic,2001-12-6,603,404
Mechanic,2001-12-7,604,478
Mechanic,2001-12-8,646,405
Mechanic,2001-12-9,637,446
Mechanic,2001-12-10,640,437
Mechanic,2001-12-11,618,449
Mechanic,2001-12-12,581,418
Mechanic,2001-12-13,647,420
Mechanic,2001-12-14,623,418
Mechanic,2001-12-15,591,416
Mechanic,2001-12-16,638,412
Mechanic,2001-12-17,640,413
Mechanic,2001-12-18,638,406
Mechanic,2001-12-19,640,454
Mechanic,2001-12-20,623,400
Mechanic,2001-12-21,649,406
Mechanic,2001-12-22,643,431
Mechanic,2001-12-23,630,503
Mechanic,2001-12-24,613,407
Mechanic,2001-12-25,623,421
Mechanic,2001-12-26,620,424
Mechanic,2001-12-27,622,457
Mechanic,2001-12-28,640,423
Mechanic,2001-12-29,613,437
Mechanic,2001-12-30,627,440
Mechanic,2001-12-31,635,401
Mechanic,2002-1-1,623,475
Mechanic,2002-1-2,630,446
Mechanic,2002-1-3,554,402
Mechanic,2002-1-4,586,449
Mechanic,2002-1-5,611,420
Mechanic,2002-1-6,609,426
Mechanic,2002-1-7,573,400
Mechanic,2002-1-8,600,419
Mechanic,2002-1-9,590,404
Mechanic,2002-1-10,630,401
Mechanic,2002-1-11,625,459
Mechanic,2002-1-12,541,439
Mechanic,2002-1-13,627,442
Mechanic,2002-1-14,608,400
Mechanic,2002-1-15,589,411
Mechanic,2002-1-16,627,433
Mechanic,2002-1-17,574,454
Mechanic,2002-1-18,599,406
Mechanic,2002-1-19,577,400
Mechanic,2002-1-20,640,486
Mechanic,2002-1-21,639,447
Mechanic,2002-1-22,632,416
Mechanic,2002-1-23,588,414
Mechanic,2002-1-24,602,410
Mechanic,2002-1-25,640,407
Mechanic,2002-1-26,621,413
Mechanic,2002-1-27,603,470
Mechanic,2002-1-28,560,421
Mechanic,2002-1-29,626,416
Mechanic,2002-1-30,589,419
Mechanic,2002-1-31,561,414
Mechanic,2002-2-1,621,408
Mechanic,2002-2-2,566,407
Mechanic,2002-2-3,577,428
Mechanic,2002-2-4,578,404
Mechanic,2002-2-5,588,444
Mechanic,2002-2-6,617,422
Mechanic,2002-2-7,633,436
Mechanic,2002-2-8,594,463
Mechanic,2002-2-9,539,415
Mechanic,2002-2-10,607,431
Mechanic,2002-2-11,569,421
Mechanic,2002-2-12,575,409
Mechanic,2002-2-13,621,438
Mechanic,2002-2-14,648,404
Mechanic,2002-2-15,551,407
Mechanic,2002-2-16,608,483
Mechanic,2002-2-17,613,445
Mechanic,2002-2-18,608,426
Mechanic,2002-2-19,629,455
Mechanic,2002-2-20,608,459
Mechanic,2002-2-21,537,428
Mechanic,2002-2-22,610,414
Mechanic,2002-2-23,580,406
Mechanic,2002-2-24,637,417
Mechanic,2002-2-25,621,435
Mechanic,2002-2-26,585,425
Mechanic,2002-2-27,582,422
Mechanic,2002-2-28,585,406
Mechanic,2002-3-1,620,461
Mechanic,2002-3-2,562,406
Mechanic,2002-3-3,590,406
Mechanic,2002-3-4,619,420
Mechanic,2002-3-5,616,435
Mechanic,2002-3-6,584,401
Mechanic,2002-3-7,638,411
Mechanic,2002-3-8,583,403
Mechanic,2002-3-9,592,401
Mechanic,2002-3-10,619,442
Mechanic,2002-3-11,631,413
Mechanic,2002-3-12,622,401
Mechanic,2002-3-13,638,455
Mechanic,2002-3-14,581,432
Mechanic,2002-3-15,623,409
Mechanic,2002-3-16,558,400
Mechanic,2002-3-17,561,402
Mechanic,2002-3-18,620,431
Mechanic,2002-3-19,580,407
Mechanic,2002-3-20,639,410
Mechanic,2002-3-21,618,474
Mechanic,2002-3-22,643,472
Mechanic,2002-3-23,567,458
Mechanic,2002-3-24,537,404
Mechanic,2002-3-25,577,422
Mechanic,2002-3-26,628,416
Mechanic,2002-3-27,616,401
Mechanic,2002-3-28,595,422
Mechanic,2002-3-29,542,424
Mechanic,2002-3-30,568,403
Mechanic,2002-3-31,639,426
Mechanic,2002-4-1,592,454
Mechanic,2002-4-2,488,402
Mechanic,2002-4-3,592,437
Mechanic,2002-4-4,614,427
Mechanic,2002-4-5,539,403
Mechanic,2002-4-6,644,460
Mechanic,2002-4-7,572,402
Mechanic,2002-4-8,619,424
Mechanic,2002-4-9,611,406
Mechanic,2002-4-10,550,414
Mechanic,2002-4-11,609,468
Mechanic,2002-4-12,639,484
Mechanic,2002-4-13,633,414
Mechanic,2002-4-14,597,407
Mechanic,2002-4-15,565,408
Mechanic,2002-4-16,579,400
Mechanic,2002-4-17,556,410
Mechanic,2002-4-18,602,406
Mechanic,2002-4-19,607,452
Mechanic,2002-4-20,643,402
Mechanic,2002-4-21,593,400
Mechanic,2002-4-22,619,441
Mechanic,2002-4-23,607,419
Mechanic,2002-4-24,606,417
Mechanic,2002-4-25,598,405
Mechanic,2002-4-26,643,463
Mechanic,2002-4-27,612,443
Mechanic,2002-4-28,600,424
Mechanic,2002-4-29,509,432
Mechanic,2002-4-30,596,421
Mechanic,2002-5-1,622,435
Mechanic,2002-5-2,588,400
Mechanic,2002-5-3,619,401
Mechanic,2002-5-4,610,414
Mechanic,2002-5-5,582,426
Mechanic,2002-5-6,601,415
Mechanic,2002-5-7,589,406
Mechanic,2002-5-8,550,409
Mechanic,2002-5-9,614,438
Mechanic,2002-5-10,624,460
Mechanic,2002-5-11,625,403
Mechanic,2002-5-12,624,453
Mechanic,2002-5-13,641,404
Mechanic,2002-5-14,635,423
Mechanic,2002-5-15,597,410
Mechanic,2002-5-16,611,413
Mechanic,2002-5-17,588,425
Mechanic,2002-5-18,637,411
Mechanic,2002-5-19,572,440
Mechanic,2002-5-20,633,420
Mechanic,2002-5-21,631,431
Mechanic,2002-5-22,619,446
Mechanic,2002-5-23,609,446
Mechanic,2002-5-24,606,403
Mechanic,2002-5-25,577,425
Mechanic,2002-5-26,632,443
Mechanic,2002-5-27,611,409
Mechanic,2002-5-28,646,421
Mechanic,2002-5-29,620,440
Mechanic,2002-5-30,554,419
Mechanic,2002-5-31,593,460
Mechanic,2002-6-1,629,448
Mechanic,2002-6-2,565,419
Mechanic,2002-6-3,584,413
Mechanic,2002-6-4,615,411
Mechanic,2002-6-5,574,455
Mechanic,2002-6-6,554,431
Mechanic,2002-6-7,627,417
Mechanic,2002-6-8,646,417
Mechanic,2002-6-9,554,405
Mechanic,2002-6-10,623,466
Mechanic,2002-6-11,592,403
Mechanic,2002-6-12,618,412
Mechanic,2002-6-13,633,409
Mechanic,2002-6-14,612,409
Mechanic,2002-6-15,596,411
Mechanic,2002-6-16,601,417
Mechanic,2002-6-17,595,401
Mechanic,2002-6-18,519,429
Mechanic,2002-6-19,534,402
Mechanic,2002-6-20,592,412
Mechanic,2002-6-21,514,408
Mechanic,2002-6-22,593,403
Mechanic,2002-6-23,595,431
Mechanic,2002-6-24,533,404
Mechanic,2002-6-25,561,400
Mechanic,2002-6-26,612,428
Mechanic,2002-6-27,558,426
Mechanic,2002-6-28,609,426
Mechanic,2002-6-29,546,472
Mechanic,2002-6-30,579,408
Mechanic,2002-7-1,529,400
Mechanic,2002-7-2,543,420
Mechanic,2002-7-3,638,402
Mechanic,2002-7-4,599,445
Mechanic,2002-7-5,626,425
Mechanic,2002-7-6,525,402
Mechanic,2002-7-7,581,416
Mechanic,2002-7-8,608,444
Mechanic,2002-7-9,639,458
Mechanic,2002-7-10,642,413
Mechanic,2002-7-11,562,454
Mechanic,2002-7-12,623,420
Mechanic,2002-7-13,597,439
Mechanic,2002-7-14,540,408
Mechanic,2002-7-15,634,452
Mechanic,2002-7-16,613,427
Mechanic,2002-7-17,611,403
Mechanic,2002-7-18,624,410
Mechanic,2002-7-19,602,403
Mechanic,2002-7-20,613,433
Mechanic,2002-7-21,633,415
Mechanic,2002-7-22,588,423
Mechanic,2002-7-23,650,411
Mechanic,2002-7-24,598,406
Mechanic,2002-7-25,545,443
Mechanic,2002-7-26,632,405
Mechanic,2002-7-27,589,428
Mechanic,2002-7-28,588,401
Mechanic,2002-7-29,552,416
Mechanic,2002-7-30,549,429
Mechanic,2002-7-31,564,403
Mechanic,2002-8-1,622,412
Mechanic,2002-8-2,599,442
Mechanic,2002-8-3,609,404
Mechanic,2002-8-4,603,439
Mechanic,2002-8-5,619,451
Mechanic,2002-8-6,626,423
Mechanic,2002-8-7,619,414
Mechanic,2002-8-8,600,433
Mechanic,2002-8-9,610,415
Mechanic,2002-8-10,638,400
Mechanic,2002-8-11,621,418
Mechanic,2002-8-12,565,475
Mechanic,2002-8-13,616,403
Mechanic,2002-8-14,582,429
Mechanic,2002-8-15,566,427
Mechanic,2002-8-16,579,430
Mechanic,2002-8-17,618,443
Mechanic,2002-8-18,603,425
Mechanic,2002-8-19,546,408
Mechanic,2002-8-20,598,433
Mechanic,2002-8-21,620,400
Mechanic,2002-8-22,629,400
Mechanic,2002-8-23,627,422
Mechanic,2002-8-24,568,430
Mechanic,2002-8-25,591,476
Mechanic,2002-8-26,630,471
Mechanic,2002-8-27,615,419
Mechanic,2002-8-28,537,403
Mechanic,2002-8-29,628,507
Mechanic,2002-8-30,515,404
Mechanic,2002-8-31,624,409
Mechanic,2002-9-1,629,427
Mechanic,2002-9-2,644,424
Mechanic,2002-9-3,539,414
Mechanic,2002-9-4,552,412
Mechanic,2002-9-5,614,405
Mechanic,2002-9-6,540,406
Mechanic,2002-9-7,619,454
Mechanic,2002-9-8,565,457
Mechanic,2002-9-9,526,408
Mechanic,2002-9-10,584,467
Mechanic,2002-9-11,624,405
Mechanic,2002-9-12,629,493
Mechanic,2002-9-13,617,405
Mechanic,2002-9-14,615,424
Mechanic,2002-9-15,601,427
Mechanic,2002-9-16,560,404
Mechanic,2002-9-17,622,416
Mechanic,2002-9-18,621,400
Mechanic,2002-9-19,608,436
Mechanic,2002-9-20,610,416
Mechanic,2002-9-21,637,433
Mechanic,2002-9-22,577,401
Mechanic,2002-9-23,642,405
Mechanic,2002-9-24,587,410
Mechanic,2002-9-25,522,427
Mechanic,2002-9-26,600,404
Mechanic,2002-9-27,567,442
Mechanic,2002-9-28,589,453
Mechanic,2002-9-29,646,414
Mechanic,2002-9-30,633,479
Mechanic,2002-10-1,607,417
Mechanic,2002-10-2,569,402
Mechanic,2002-10-3,631,416
Mechanic,2002-10-4,648,422
Mechanic,2002-10-5,565,449
Mechanic,2002-10-6,568,400
Mechanic,2002-10-7,569,412
Mechanic,2002-10-8,619,477
Mechanic,2002-10-9,614,453
Mechanic,2002-10-10,620,419
Mechanic,2002-10-11,600,400
Mechanic,2002-10-12,568,412
Mechanic,2002-10-13,607,402
Mechanic,2002-10-14,593,438
Mechanic,2002-10-15,595,403
Mechanic,2002-10-16,611,459
Mechanic,2002-10-17,620,459
Mechanic,2002-10-18,603,436
Mechanic,2002-10-19,607,405
Mechanic,2002-10-20,620,426
Mechanic,2002-10-21,617,410
Mechanic,2002-10-22,596,414
Mechanic,2002-10-23,596,420
Mechanic,2002-10-24,600,458
Mechanic,2002-10-25,632,523
Mechanic,2002-10-26,638,400
Mechanic,2002-10-27,559,401
Mechanic,2002-10-28,580,441
Mechanic,2002-10-29,598,415
Mechanic,2002-10-30,619,405
Mechanic,2002-10-31,609,485
Mechanic,2002-11-1,580,452
Mechanic,2002-11-2,607,416
Mechanic,2002-11-3,591,411
Mechanic,2002-11-4,615,430
Mechanic,2002-11-5,643,415
Mechanic,2002-11-6,614,412
Mechanic,2002-11-7,602,471
Mechanic,2002-11-8,613,473
Mechanic,2002-11-9,643,456
Mechanic,2002-11-10,618,453
Mechanic,2002-11-11,649,442
Mechanic,2002-11-12,586,448
Mechanic,2002-11-13,609,437
Mechanic,2002-11-14,618,432
Mechanic,2002-11-15,598,438
Mechanic,2002-11-16,589,408
Mechanic,2002-11-17,572,450
Mechanic,2002-11-18,585,408
Mechanic,2002-11-19,626,408
Mechanic,2002-11-20,618,427
Mechanic,2002-11-21,615,412
Mechanic,2002-11-22,567,431
Mechanic,2002-11-23,584,425
Mechanic,2002-11-24,535,400
Mechanic,2002-11-25,631,403
Mechanic,2002-11-26,592,403
Mechanic,2002-11-27,625,424
Mechanic,2002-11-28,596,405
Mechanic,2002-11-29,590,403
Mechanic,2002-11-30,608,417
Mechanic,2002-12-1,599,483
Mechanic,2002-12-2,631,418
Mechanic,2002-12-3,622,412
Mechanic,2002-12-4,634,400
Mechanic,2002-12-5,617,460
Mechanic,2002-12-6,611,400
Mechanic,2002-12-7,627,434
Mechanic,2002-12-8,608,484
Mechanic,2002-12-9,614,426
Mechanic,2002-12-10,632,428
Mechanic,2002-12-11,624,453
Mechanic,2002-12-12,579,418
Mechanic,2002-12-13,634,405
Mechanic,2002-12-14,607,416
Mechanic,2002-12-15,627,476
Mechanic,2002-12-16,586,401
Mechanic,2002-12-17,607,403
Mechanic,2002-12-18,543,428
Mechanic,2002-12-19,612,411
Mechanic,2002-12-20,621,402
Mechanic,2002-12-21,631,485
Mechanic,2002-12-22,590,403
Mechanic,2002-12-23,646,470
Mechanic,2002-12-24,604,405
Mechanic,2002-12-25,587,433
Mechanic,2002-12-26,592,479
Mechanic,2002-12-27,570,413
Mechanic,2002-12-28,624,450
Mechanic,2002-12-29,634,415
Mechanic,2002-12-30,611,436
Mechanic,2002-12-31,553,452
Mechanic,2003-1-1,607,413
Mechanic,2003-1-2,636,415
Mechanic,2003-1-3,635,432
Mechanic,2003-1-4,622,400
Mechanic,2003-1-5,637,409
Mechanic,2003-1-6,629,433
Mechanic,2003-1-7,570,404
Mechanic,2003-1-8,597,420
Mechanic,2003-1-9,575,420
Mechanic,2003-1-10,527,403
Mechanic,2003-1-11,601,415
Mechanic,2003-1-12,620,403
Mechanic,2003-1-13,628,404
Mechanic,2003-1-14,634,412
Mechanic,2003-1-15,636,410
Mechanic,2003-1-16,628,419
Mechanic,2003-1-17,645,402
Mechanic,2003-1-18,623,428
Mechanic,2003-1-19,520,403
Mechanic,2003-1-20,628,422
Mechanic,2003-1-21,603,456
Mechanic,2003-1-22,642,449
Mechanic,2003-1-23,569,425
Mechanic,2003-1-24,607,405
Mechanic,2003-1-25,588,407
Mechanic,2003-1-26,591,414
Mechanic,2003-1-27,642,427
Mechanic,2003-1-28,628,434
Mechanic,2003-1-29,647,428
Mechanic,2003-1-30,637,420
Mechanic,2003-1-31,581,425
Mechanic,2003-2-1,616,400
Mechanic,2003-2-2,647,419
Mechanic,2003-2-3,628,425
Mechanic,2003-2-4,625,435
Mechanic,2003-2-5,630,410
Mechanic,2003-2-6,648,405
Mechanic,2003-2-7,643,407
Mechanic,2003-2-8,629,427
Mechanic,2003-2-9,642,407
Mechanic,2003-2-10,645,414
Mechanic,2003-2-11,575,425
Mechanic,2003-2-12,594,438
Mechanic,2003-2-13,642,444
Mechanic,2003-2-14,572,409
Mechanic,2003-2-15,591,430
Mechanic,2003-2-16,641,440
Mechanic,2003-2-17,634,404
Mechanic,2003-2-18,638,420
Mechanic,2003-2-19,649,566
Mechanic,2003-2-20,648,455
Mechanic,2003-2-21,636,410
Mechanic,2003-2-22,630,420
Mechanic,2003-2-23,599,420
Mechanic,2003-2-24,636,407
Mechanic,2003-2-25,616,408
Mechanic,2003-2-26,620,440
Mechanic,2003-2-27,642,437
Mechanic,2003-2-28,645,435
Mechanic,2003-3-1,648,408
Mechanic,2003-3-2,634,469
Mechanic,2003-3-3,635,440
Mechanic,2003-3-4,622,417
Mechanic,2003-3-5,620,419
Mechanic,2003-3-6,637,421
Mechanic,2003-3-7,637,437
Mechanic,2003-3-8,648,415
Mechanic,2003-3-9,623,404
Mechanic,2003-3-10,622,414
Mechanic,2003-3-11,649,446
Mechanic,2003-3-12,645,444
Mechanic,2003-3-13,646,458
Mechanic,2003-3-14,648,411
Mechanic,2003-3-15,603,406
Mechanic,2003-3-16,602,403
Mechanic,2003-3-17,633,420
Mechanic,2003-3-18,612,417
Mechanic,2003-3-19,620,435
Mechanic,2003-3-20,641,415
Mechanic,2003-3-21,624,409
Mechanic,2003-3-22,593,426
Mechanic,2003-3-23,623,419
Mechanic,2003-3-24,640,441
Mechanic,2003-3-25,634,431
Mechanic,2003-3-26,637,464
Mechanic,2003-3-27,638,420
Mechanic,2003-3-28,623,414
Mechanic,2003-3-29,644,400
Mechanic,2003-3-30,629,402
Mechanic,2003-3-31,559,410
Mechanic,2003-4-1,618,405
Mechanic,2003-4-2,642,409
Mechanic,2003-4-3,646,466
Mechanic,2003-4-4,633,416
Mechanic,2003-4-5,621,407
Mechanic,2003-4-6,649,401
Mechanic,2003-4-7,617,464
Mechanic,2003-4-8,639,405
Mechanic,2003-4-9,578,443
Mechanic,2003-4-10,636,441
Mechanic,2003-4-11,640,430
Mechanic,2003-4-12,639,409
Mechanic,2003-4-13,613,444
Mechanic,2003-4-14,618,416
Mechanic,2003-4-15,640,415
Mechanic,2003-4-16,648,444
Mechanic,2003-4-17,633,405
