sl,date,job,experience,rating,pperhour
3770,2004-10-07,3,Mechanic,2,1.8,35.0
3771,2000-09-12,3,Mechanic,1,1.3,33.0
3772,2002-07-04,3,Mechanic,2,1.7,38.0
3773,2007-05-15,3,Mechanic,2,3.3,330.0
3774,2010-09-04,3,Mechanic,2,4.1,574.0
3775,2003-01-08,3,Mechanic,2,3.3,462.0
3776,2009-01-28,3,Mechanic,3,4.4,704.0
3777,2009-09-15,3,Mechanic,1,3.6,288.0
3778,2002-01-14,3,Mechanic,4,2.9,217.0
3779,2010-11-08,3,Mechanic,2,1.4,15.0
3780,2006-04-25,3,Mechanic,5,2.2,181.0
3781,2001-05-06,3,Mechanic,1,4.2,1344.0
3782,2001-03-24,3,Mechanic,4,3.1,496.0
3783,2007-04-16,3,Mechanic,1,1.6,24.0
3784,2005-07-09,3,Mechanic,4,3.9,468.0
3785,2001-06-07,3,Mechanic,4,4.0,640.0
3786,2001-07-07,3,Mechanic,3,4.2,1344.0
3787,2008-07-26,3,Mechanic,2,2.1,123.0
3788,2000-09-28,3,Mechanic,1,2.1,232.0
3789,2004-01-17,3,Mechanic,4,2.5,163.0
3790,2008-09-15,3,Mechanic,2,4.5,810.0
3791,2009-11-25,3,Mechanic,2,4.0,320.0
3792,2005-07-19,3,Mechanic,4,1.9,80.0
3793,2006-12-25,3,Mechanic,1,4.5,990.0
3794,2008-08-27,3,Mechanic,5,2.6,175.0
3795,2006-11-04,3,Mechanic,3,2.9,207.0
3796,2000-06-06,3,Mechanic,2,2.1,232.0
3797,2004-05-01,3,Mechanic,1,2.0,39.0
3798,2010-02-18,3,Mechanic,2,1.8,19.0
3799,2010-05-16,3,Mechanic,4,3.2,224.0
3800,2005-07-25,3,Mechanic,2,1.1,20.0
3801,2009-05-20,3,Mechanic,2,1.2,14.0
3802,2001-01-23,3,Mechanic,2,3.9,624.0
3803,2003-06-24,3,Mechanic,5,3.1,651.0
3804,2004-12-26,3,Mechanic,3,3.2,416.0
3805,2005-06-16,3,Mechanic,4,4.1,1181.0
3806,2006-03-18,3,Mechanic,2,4.4,968.0
3807,2002-12-05,3,Mechanic,1,1.7,38.0
3808,2000-08-07,3,Mechanic,3,1.4,36.0
3809,2004-11-24,3,Mechanic,5,4.8,1498.0
3810,2001-07-03,3,Mechanic,2,1.3,31.0
3811,2005-02-19,3,Mechanic,3,3.7,444.0
3812,2003-05-20,3,Mechanic,2,1.7,36.0
3813,2010-01-10,3,Mechanic,2,2.6,118.0
3814,2008-06-07,3,Mechanic,1,4.2,756.0
3815,2001-07-31,3,Mechanic,2,2.0,48.0
3816,2000-12-04,3,Mechanic,5,1.3,55.0
3817,2001-11-29,3,Mechanic,4,1.5,84.0
3818,2000-11-07,3,Mechanic,1,2.6,287.0
3819,2008-08-16,3,Mechanic,2,3.8,342.0
3820,2000-02-01,3,Mechanic,2,3.0,331.0
3821,2007-08-28,3,Mechanic,5,3.0,225.0
3822,2007-06-04,3,Mechanic,5,3.6,540.0
3823,2000-04-08,3,Mechanic,1,4.3,1462.0
3824,2002-10-15,3,Mechanic,2,1.7,38.0
3825,2008-03-03,3,Mechanic,2,4.5,810.0
3826,2004-10-16,3,Mechanic,5,4.1,1279.0
3827,2009-09-23,3,Mechanic,2,2.9,151.0
3828,2000-11-26,3,Mechanic,4,1.1,65.0
3829,2009-10-26,3,Mechanic,3,4.8,768.0
3830,2008-09-08,3,Mechanic,5,1.6,36.0
3831,2007-05-02,3,Mechanic,2,2.0,30.0
3832,2003-03-03,3,Mechanic,2,2.3,209.0
3833,2001-06-07,3,Mechanic,1,3.1,496.0
3834,2000-12-19,3,Mechanic,5,4.7,1918.0
3835,2004-04-21,3,Mechanic,4,1.4,64.0
3836,2010-10-24,3,Mechanic,2,1.7,18.0
3837,2006-04-11,3,Mechanic,4,1.3,50.0
3838,2005-11-09,3,Mechanic,1,3.7,444.0
3839,2006-12-27,3,Mechanic,3,1.4,23.0
3840,2000-06-10,3,Mechanic,4,3.9,663.0
3841,2010-09-08,3,Mechanic,4,4.1,689.0
3842,2009-01-21,3,Mechanic,3,1.3,16.0
3843,2002-07-09,3,Mechanic,2,1.4,31.0
3844,2005-12-07,3,Mechanic,1,1.4,25.0
3845,2000-07-19,3,Mechanic,3,2.6,287.0
3846,2007-07-08,3,Mechanic,4,2.3,115.0
3847,2003-07-04,3,Mechanic,2,4.3,1204.0
3848,2009-08-21,3,Mechanic,4,3.8,304.0
3849,2007-02-07,3,Mechanic,3,1.6,24.0
3850,2006-07-23,3,Mechanic,5,1.9,52.0
3851,2000-11-08,3,Mechanic,3,1.2,31.0
3852,2004-06-13,3,Mechanic,5,4.3,1342.0
3853,2007-01-02,3,Mechanic,5,2.1,158.0
3854,2007-09-10,3,Mechanic,4,2.7,135.0
3855,2009-02-07,3,Mechanic,4,2.2,88.0
3856,2001-07-23,3,Mechanic,1,1.0,24.0
3857,2006-01-29,3,Mechanic,5,1.7,47.0
3858,2005-12-21,3,Mechanic,4,3.6,432.0
3859,2003-09-21,3,Mechanic,4,4.3,1445.0
3860,2007-03-02,3,Mechanic,3,4.8,960.0
3861,2007-10-02,3,Mechanic,2,1.4,21.0
3862,2007-05-10,3,Mechanic,3,1.9,28.0
3863,2007-06-26,3,Mechanic,5,3.2,480.0
3864,2000-03-30,3,Mechanic,3,4.8,1632.0
3865,2010-03-30,3,Mechanic,5,2.1,110.0
3866,2010-12-23,3,Mechanic,2,3.4,238.0
3867,2006-08-08,3,Mechanic,1,1.3,21.0
3868,2005-08-20,3,Mechanic,3,4.7,1128.0
3869,2005-02-02,3,Mechanic,2,3.6,432.0
3870,2008-05-13,3,Mechanic,5,4.8,1037.0
3871,2004-01-07,3,Mechanic,5,4.2,1310.0
3872,2010-11-03,3,Mechanic,3,1.2,13.0
3873,2000-04-13,3,Mechanic,4,4.7,1918.0
3874,2005-03-07,3,Mechanic,2,1.7,31.0
3875,2009-07-08,3,Mechanic,3,1.7,20.0
3876,2008-05-13,3,Mechanic,1,3.1,279.0
3877,2008-07-24,3,Mechanic,4,2.1,95.0
3878,2009-06-15,3,Mechanic,4,2.5,100.0
3879,2001-02-21,3,Mechanic,5,1.6,64.0
3880,2006-04-16,3,Mechanic,1,2.9,207.0
3881,2007-11-15,3,Mechanic,2,3.4,340.0
3882,2004-07-16,3,Mechanic,1,2.3,194.0
3883,2010-06-04,3,Mechanic,5,4.5,756.0
3884,2010-10-22,3,Mechanic,5,2.5,131.0
3885,2000-08-17,3,Mechanic,4,2.8,238.0
3886,2002-09-22,3,Mechanic,1,1.2,27.0
3887,2000-03-23,3,Mechanic,5,1.5,64.0
3888,2005-03-06,3,Mechanic,4,2.3,138.0
3889,2009-08-03,3,Mechanic,3,3.7,296.0
3890,2005-02-20,3,Mechanic,3,1.4,25.0
3891,2007-11-27,3,Mechanic,3,2.9,189.0
3892,2007-10-10,3,Mechanic,4,2.5,125.0
3893,2004-09-29,3,Mechanic,1,2.8,237.0
3894,2001-10-09,3,Mechanic,4,4.3,1651.0
3895,2006-05-29,3,Mechanic,1,3.9,429.0
3896,2008-01-06,3,Mechanic,5,1.4,32.0
3897,2009-03-06,3,Mechanic,5,4.8,922.0
3898,2009-02-01,3,Mechanic,2,4.3,688.0
3899,2004-01-16,3,Mechanic,5,3.8,741.0
3900,2005-10-29,3,Mechanic,2,2.7,211.0
3901,2004-10-02,3,Mechanic,4,4.4,1373.0
3902,2000-03-31,3,Mechanic,3,1.9,48.0
3903,2004-03-02,3,Mechanic,1,4.4,1144.0
3904,2006-07-21,3,Mechanic,5,2.8,231.0
3905,2001-06-21,3,Mechanic,2,2.5,260.0
3906,2000-05-07,3,Mechanic,1,2.1,232.0
3907,2008-11-09,3,Mechanic,5,1.7,38.0
3908,2005-10-12,3,Mechanic,4,3.4,408.0
3909,2010-04-24,3,Mechanic,1,3.2,224.0
3910,2000-07-21,3,Mechanic,5,2.6,331.0
3911,2010-05-03,3,Mechanic,2,2.7,123.0
3912,2002-01-13,3,Mechanic,1,3.4,510.0
3913,2004-01-12,3,Mechanic,4,3.2,416.0
3914,2001-10-22,3,Mechanic,4,2.9,232.0
3915,2004-01-03,3,Mechanic,5,3.3,643.0
3916,2008-09-10,3,Mechanic,1,4.7,846.0
3917,2000-11-19,3,Mechanic,3,1.7,43.0
3918,2004-05-23,3,Mechanic,5,4.1,1279.0
3919,2008-06-06,3,Mechanic,5,3.8,513.0
3920,2006-06-21,3,Mechanic,5,1.2,33.0
3921,2010-11-05,3,Mechanic,5,1.9,33.0
3922,2009-04-29,3,Mechanic,1,4.7,752.0
3923,2007-10-23,3,Mechanic,4,1.4,49.0
3924,2006-04-25,3,Mechanic,4,4.4,1162.0
3925,2007-07-10,3,Mechanic,1,3.0,195.0
3926,2009-09-01,3,Mechanic,1,2.0,24.0
3927,2006-09-08,3,Mechanic,1,3.8,418.0
3928,2004-05-02,3,Mechanic,3,1.7,33.0
3929,2004-11-03,3,Mechanic,2,4.8,1248.0
3930,2010-12-25,3,Mechanic,4,2.8,98.0
3931,2000-01-16,3,Mechanic,2,1.9,48.0
3932,2006-09-16,3,Mechanic,5,1.6,44.0
3933,2005-04-04,3,Mechanic,4,2.6,156.0
3934,2007-10-21,3,Mechanic,2,2.6,169.0
3935,2002-02-08,3,Mechanic,4,4.7,1692.0
3936,2000-05-27,3,Mechanic,3,3.2,544.0
3937,2000-01-26,3,Mechanic,1,1.8,46.0
3938,2001-11-10,3,Mechanic,5,2.7,324.0
3939,2002-08-19,3,Mechanic,4,2.9,217.0
3940,2002-03-23,3,Mechanic,3,2.8,273.0
3941,2003-02-01,3,Mechanic,2,1.5,32.0
3942,2008-09-01,3,Mechanic,3,4.0,360.0
3943,2000-08-18,3,Mechanic,3,3.8,646.0
3944,2003-04-21,3,Mechanic,5,4.2,1411.0
3945,2007-12-29,3,Mechanic,3,3.3,330.0
3946,2002-01-18,3,Mechanic,4,3.0,225.0
3947,2002-04-10,3,Mechanic,4,3.1,465.0
3948,2010-12-31,3,Mechanic,3,3.7,259.0
3949,2009-02-11,3,Mechanic,4,3.4,272.0
3950,2009-09-04,3,Mechanic,2,3.2,256.0
3951,2009-12-13,3,Mechanic,4,3.7,296.0
3952,2001-10-11,3,Mechanic,1,1.9,46.0
3953,2004-10-27,3,Mechanic,2,3.7,481.0
3954,2009-03-19,3,Mechanic,4,4.4,845.0
3955,2002-03-05,3,Mechanic,1,4.9,1470.0
3956,2006-03-22,3,Mechanic,3,2.0,33.0
3957,2007-10-24,3,Mechanic,5,2.9,217.0
3958,2007-12-30,3,Mechanic,3,3.4,340.0
3959,2000-10-02,3,Mechanic,4,2.5,213.0
3960,2009-03-10,3,Mechanic,2,4.9,784.0
3961,2005-05-31,3,Mechanic,5,2.3,207.0
3962,2008-12-27,3,Mechanic,1,3.8,342.0
3963,2008-09-02,3,Mechanic,3,3.5,315.0
3964,2006-11-07,3,Mechanic,2,4.1,902.0
3965,2009-11-11,3,Mechanic,2,4.2,672.0
3966,2010-03-28,3,Mechanic,1,2.8,127.0
3967,2007-01-30,3,Mechanic,2,2.8,182.0
3968,2009-11-04,3,Mechanic,2,1.8,22.0
3969,2004-06-18,3,Mechanic,4,2.3,149.0
3970,2000-03-19,3,Mechanic,3,1.3,33.0
3971,2005-10-15,3,Mechanic,3,1.6,29.0
3972,2005-02-01,3,Mechanic,3,4.9,1176.0
3973,2006-07-22,3,Mechanic,4,3.1,341.0
3974,2008-07-29,3,Mechanic,1,2.8,164.0
3975,2005-10-12,3,Mechanic,2,2.5,195.0
3976,2004-11-30,3,Mechanic,4,4.5,1404.0
3977,2000-12-21,3,Mechanic,5,1.3,55.0
3978,2006-06-09,3,Mechanic,4,4.7,1241.0
3979,2002-11-02,3,Mechanic,2,2.9,283.0
3980,2005-12-16,3,Mechanic,1,4.8,1152.0
3981,2003-10-04,3,Mechanic,2,1.5,32.0
3982,2006-08-17,3,Mechanic,4,2.0,77.0
3983,2010-05-01,3,Mechanic,1,1.3,14.0
3984,2004-06-27,3,Mechanic,1,3.4,442.0
3985,2006-05-24,3,Mechanic,4,2.3,126.0
3986,2006-07-27,3,Mechanic,4,2.4,132.0
3987,2005-08-01,3,Mechanic,3,4.6,1104.0
3988,2009-04-05,3,Mechanic,2,1.3,16.0
3989,2004-03-24,3,Mechanic,3,3.1,403.0
3990,2001-10-20,3,Mechanic,4,2.3,184.0
3991,2008-11-04,3,Mechanic,2,4.2,756.0
3992,2001-08-16,3,Mechanic,5,4.1,1574.0
3993,2006-12-19,3,Mechanic,3,3.4,374.0
3994,2000-04-12,3,Mechanic,4,4.3,1754.0
3995,2008-04-09,3,Mechanic,2,3.4,306.0
3996,2006-05-10,5,Waiter,1,3.9,429.0
3997,2010-08-15,5,Waiter,2,4.3,722.0
3998,2000-10-27,5,Waiter,4,1.2,71.0
3999,2009-03-23,5,Waiter,5,3.9,312.0
4000,2007-02-09,5,Waiter,4,3.5,350.0
4001,2007-12-29,5,Waiter,3,3.6,360.0
4002,2000-03-01,5,Waiter,5,3.8,646.0
4003,2001-07-15,5,Waiter,1,2.2,229.0
4004,2007-11-05,5,Waiter,4,2.8,140.0
4005,2007-01-03,5,Waiter,3,3.6,360.0
4006,2009-12-07,5,Waiter,1,3.9,312.0
4007,2003-12-09,5,Waiter,3,3.6,504.0
4008,2009-12-13,5,Waiter,1,2.7,140.0
4009,2001-09-12,5,Waiter,5,2.1,252.0
4010,2007-12-07,5,Waiter,4,2.1,105.0
4011,2010-04-10,5,Waiter,5,3.9,273.0
4012,2009-06-25,5,Waiter,5,1.5,30.0
4013,2004-02-10,5,Waiter,2,3.9,507.0
4014,2010-09-04,5,Waiter,1,3.6,252.0
4015,2004-03-13,5,Waiter,4,4.7,917.0
4016,2010-06-21,5,Waiter,4,2.8,98.0
4017,2000-02-22,5,Waiter,5,3.6,612.0
4018,2008-03-10,5,Waiter,3,2.2,129.0
4019,2003-01-27,5,Waiter,3,3.9,546.0
4020,2002-06-10,5,Waiter,3,1.6,36.0
4021,2005-01-01,5,Waiter,3,2.4,203.0
4022,2000-03-09,5,Waiter,5,3.7,629.0
4023,2009-11-26,5,Waiter,5,3.0,180.0
4024,2007-04-24,5,Waiter,5,3.9,390.0
4025,2010-05-05,5,Waiter,3,4.3,752.0
4026,2002-06-05,5,Waiter,1,1.9,71.0
4027,2007-12-25,5,Waiter,4,2.3,115.0
4028,2005-01-05,5,Waiter,3,1.1,20.0
4029,2010-03-21,5,Waiter,4,3.3,231.0
4030,2006-12-11,5,Waiter,3,4.4,1210.0
4031,2006-09-10,5,Waiter,1,3.6,396.0
4032,2007-07-17,5,Waiter,4,2.5,125.0
4033,2006-06-09,5,Waiter,1,4.2,1109.0
4034,2010-01-07,5,Waiter,3,1.4,15.0
4035,2001-12-07,5,Waiter,3,2.5,260.0
4036,2000-11-17,5,Waiter,3,4.5,1913.0
4037,2007-04-12,5,Waiter,4,1.4,49.0
4038,2005-08-05,5,Waiter,1,4.7,1354.0
4039,2001-02-09,5,Waiter,2,1.1,44.0
4040,2001-05-23,5,Waiter,2,3.1,496.0
4041,2006-03-01,5,Waiter,3,3.5,385.0
4042,2004-03-11,5,Waiter,1,4.3,1342.0
4043,2010-04-28,5,Waiter,1,1.8,32.0
4044,2002-11-04,5,Waiter,1,3.7,555.0
4045,2000-07-05,5,Waiter,1,4.8,1958.0
4046,2007-11-14,5,Waiter,2,2.5,163.0
4047,2004-03-03,5,Waiter,1,4.1,1279.0
4048,2003-08-04,5,Waiter,1,3.5,490.0
4049,2010-09-21,5,Waiter,1,4.3,722.0
4050,2003-07-15,5,Waiter,2,2.0,70.0
4051,2001-10-02,5,Waiter,4,3.1,496.0
4052,2008-01-21,5,Waiter,1,1.4,32.0
4053,2006-09-06,5,Waiter,1,3.8,418.0
4054,2001-05-21,5,Waiter,4,2.1,168.0
4055,2005-07-17,5,Waiter,1,4.4,1267.0
4056,2003-06-29,5,Waiter,2,4.8,1613.0
4057,2004-05-02,5,Waiter,5,3.2,416.0
4058,2009-03-22,5,Waiter,5,4.7,564.0
4059,2001-04-04,5,Waiter,4,1.9,106.0
4060,2009-12-27,5,Waiter,2,1.2,24.0
4061,2006-10-03,5,Waiter,2,3.4,374.0
4062,2002-03-13,5,Waiter,1,2.6,254.0
4063,2001-03-08,5,Waiter,5,3.4,544.0
4064,2008-07-22,5,Waiter,3,2.9,170.0
4065,2004-07-29,5,Waiter,3,3.3,429.0
4066,2003-05-06,5,Waiter,4,1.2,59.0
4067,2007-05-12,5,Waiter,2,1.5,38.0
4068,2004-04-01,5,Waiter,3,3.7,481.0
4069,2001-03-25,5,Waiter,4,4.6,1104.0
4070,2004-05-12,5,Waiter,4,1.4,64.0
4071,2003-01-11,5,Waiter,1,3.1,434.0
4072,2002-12-09,5,Waiter,2,4.6,1656.0
4073,2004-11-01,5,Waiter,5,2.1,205.0
4074,2010-01-18,5,Waiter,2,2.4,109.0
4075,2010-07-02,5,Waiter,3,4.3,752.0
4076,2008-09-14,5,Waiter,1,4.6,994.0
4077,2001-09-21,5,Waiter,5,1.8,72.0
4078,2009-11-07,5,Waiter,2,1.7,34.0
4079,2002-07-13,5,Waiter,5,1.1,41.0
4080,2006-01-15,5,Waiter,2,3.0,215.0
4081,2007-08-31,5,Waiter,2,1.8,45.0
4082,2002-07-30,5,Waiter,3,3.1,465.0
4083,2008-01-08,5,Waiter,2,1.2,27.0
4084,2009-11-04,5,Waiter,4,2.7,108.0
4085,2008-10-30,5,Waiter,1,4.7,1015.0
4086,2010-07-06,5,Waiter,5,4.5,473.0
4087,2005-07-08,5,Waiter,2,4.3,1238.0
4088,2007-01-05,5,Waiter,3,4.0,400.0
4089,2010-04-08,5,Waiter,1,3.5,245.0
4090,2006-01-19,5,Waiter,2,4.1,1082.0
4091,2002-03-20,5,Waiter,5,2.5,281.0
4092,2010-05-08,5,Waiter,5,4.7,494.0
4093,2003-11-22,5,Waiter,1,3.5,490.0
4094,2004-01-28,5,Waiter,5,2.3,224.0
4095,2006-06-10,5,Waiter,2,3.5,385.0
4096,2005-12-09,5,Waiter,1,4.9,1411.0
4097,2000-09-08,5,Waiter,1,4.9,1999.0
4098,2008-07-17,5,Waiter,1,2.6,152.0
4099,2007-07-31,5,Waiter,4,3.3,330.0
4100,2005-01-27,5,Waiter,5,2.1,189.0
4101,2006-10-04,5,Waiter,2,2.9,207.0
4102,2001-03-01,5,Waiter,2,2.5,260.0
4103,2000-01-12,5,Waiter,4,2.2,187.0
4104,2006-03-03,5,Waiter,2,4.6,1214.0
4105,2001-05-03,5,Waiter,1,4.0,640.0
4106,2009-03-03,5,Waiter,3,4.4,880.0
4107,2001-10-23,5,Waiter,4,3.7,592.0
4108,2000-07-13,5,Waiter,4,1.6,95.0
4109,2000-11-11,5,Waiter,4,4.5,1147.0
4110,2006-11-23,5,Waiter,5,3.8,418.0
4111,2004-10-16,5,Waiter,4,1.0,46.0
4112,2003-03-08,5,Waiter,5,4.5,945.0
4113,2007-07-28,5,Waiter,5,4.2,630.0
4114,2007-08-17,5,Waiter,2,2.4,156.0
4115,2003-01-02,5,Waiter,4,3.7,518.0
4116,2000-07-28,5,Waiter,1,1.2,51.0
4117,2007-07-29,5,Waiter,5,1.9,47.0
4118,2006-12-17,5,Waiter,2,4.8,1267.0
4119,2003-04-07,5,Waiter,5,4.1,861.0
4120,2000-03-03,5,Waiter,2,3.4,578.0
4121,2007-02-11,5,Waiter,2,1.2,30.0
4122,2009-02-19,5,Waiter,4,1.2,34.0
4123,2008-10-27,5,Waiter,4,2.3,103.0
4124,2001-10-26,5,Waiter,2,3.5,560.0
4125,2005-03-16,5,Waiter,1,4.9,1411.0
4126,2000-07-13,5,Waiter,3,1.4,36.0
4127,2001-01-01,5,Waiter,1,2.6,287.0
4128,2004-03-14,5,Waiter,3,1.3,25.0
4129,2008-07-06,5,Waiter,2,2.3,135.0
4130,2005-06-22,5,Waiter,2,2.1,164.0
4131,2006-07-21,5,Waiter,3,2.1,150.0
4132,2000-08-24,5,Waiter,4,3.9,663.0
4133,2000-08-04,5,Waiter,2,4.3,1754.0
4134,2002-06-15,5,Waiter,2,4.1,1476.0
4135,2004-10-21,5,Waiter,1,3.1,403.0
4136,2009-11-09,5,Waiter,1,4.7,902.0
4137,2000-01-23,5,Waiter,4,4.3,1096.0
4138,2004-10-16,5,Waiter,5,4.5,878.0
4139,2008-06-12,5,Waiter,2,4.4,950.0
4140,2005-03-18,5,Waiter,5,4.2,756.0
4141,2008-01-16,5,Waiter,1,3.8,342.0
4142,2001-03-12,5,Waiter,4,1.2,67.0
4143,2000-11-20,5,Waiter,5,3.4,578.0
4144,2000-11-28,5,Waiter,3,4.3,1827.0
4145,2001-03-21,5,Waiter,5,1.2,48.0
4146,2005-06-21,5,Waiter,1,4.4,1267.0
4147,2001-05-04,5,Waiter,1,2.9,302.0
4148,2006-11-28,5,Waiter,4,1.6,62.0
4149,2001-06-09,5,Waiter,1,4.5,1728.0
4150,2007-12-19,5,Waiter,5,2.3,172.0
4151,2000-06-05,5,Waiter,5,2.4,306.0
4152,2007-12-09,5,Waiter,5,1.5,38.0
4153,2005-01-24,5,Waiter,2,4.4,1267.0
4154,2000-07-25,5,Waiter,2,3.2,544.0
4155,2002-12-05,5,Waiter,2,3.6,540.0
4156,2001-01-20,5,Waiter,2,2.2,229.0
4157,2010-01-20,5,Waiter,1,2.2,100.0
4158,2000-04-05,5,Waiter,2,1.8,77.0
4159,2004-06-13,5,Waiter,5,2.0,65.0
4160,2007-09-04,5,Waiter,1,3.8,380.0
4161,2008-06-16,5,Waiter,4,2.2,99.0
4162,2006-04-09,5,Waiter,5,4.5,742.0
4163,2010-02-12,5,Waiter,5,1.3,23.0
4164,2008-04-29,5,Waiter,4,3.2,288.0
4165,2010-06-09,5,Waiter,4,4.0,280.0
4166,2007-07-04,5,Waiter,3,4.6,1150.0
4167,2002-11-20,5,Waiter,4,1.8,95.0
4168,2004-11-17,5,Waiter,4,2.1,137.0
4169,2001-10-23,5,Waiter,1,2.2,229.0
4170,2004-09-25,5,Waiter,2,1.9,62.0
4171,2008-09-20,5,Waiter,2,3.0,175.0
4172,2010-12-25,5,Waiter,5,4.0,280.0
4173,2008-03-29,5,Waiter,4,4.4,594.0
4174,2004-01-06,5,Waiter,5,4.7,917.0
4175,2000-04-03,5,Waiter,4,3.7,629.0
4176,2002-02-15,5,Waiter,3,2.0,45.0
4177,2004-10-30,5,Waiter,3,1.6,31.0
4178,2010-11-15,5,Waiter,4,1.5,37.0
4179,2008-11-23,5,Waiter,1,2.3,135.0
4180,2001-06-19,5,Waiter,4,2.6,208.0
4181,2009-11-12,5,Waiter,5,2.1,126.0
4182,2002-06-01,5,Waiter,3,2.2,215.0
4183,2000-03-16,5,Waiter,5,3.8,646.0
4184,2008-04-23,5,Waiter,2,2.6,152.0
4185,2000-12-25,5,Waiter,4,2.7,230.0
4186,2010-09-12,5,Waiter,4,3.8,266.0
4187,2003-06-04,5,Waiter,5,4.1,861.0
4188,2001-12-25,5,Waiter,2,2.9,302.0
4189,2009-11-06,5,Waiter,2,2.6,135.0
4190,2008-01-06,5,Waiter,1,4.5,972.0
4191,2010-09-10,5,Waiter,5,4.4,462.0
4192,2005-10-29,5,Waiter,1,2.4,187.0
4193,2004-05-11,5,Waiter,5,2.9,283.0
4194,2003-02-11,5,Waiter,2,4.1,1378.0
4195,2002-02-16,5,Waiter,5,2.6,293.0
4196,2005-08-22,5,Waiter,3,4.1,1230.0
4197,2007-09-24,5,Waiter,4,3.2,320.0
4198,2003-09-17,5,Waiter,5,3.6,504.0
4199,2008-11-02,5,Waiter,2,1.1,25.0
4200,2008-04-07,5,Waiter,4,3.7,333.0
4201,2001-12-09,5,Waiter,2,2.9,302.0
4202,2007-11-07,5,Waiter,1,4.1,984.0
4203,2003-02-14,5,Waiter,1,2.8,255.0
4204,2003-03-21,5,Waiter,5,2.3,242.0
4205,2002-08-11,5,Waiter,5,2.1,236.0
4206,2000-03-02,5,Waiter,2,3.0,331.0
4207,2008-05-02,5,Waiter,1,3.1,279.0
4208,2001-02-18,5,Waiter,2,3.3,528.0
4209,2003-08-05,5,Waiter,4,2.9,203.0
4210,2006-01-29,5,Waiter,4,1.7,65.0
4211,2007-07-21,5,Waiter,1,2.9,189.0
4212,2005-07-02,5,Waiter,3,4.3,1290.0
4213,2001-11-03,5,Waiter,4,3.9,624.0
4214,2005-05-28,5,Waiter,4,4.2,756.0
4215,2004-01-18,5,Waiter,1,4.4,1373.0
4216,2007-07-06,5,Waiter,3,2.1,137.0
4217,2000-01-13,5,Waiter,5,3.4,578.0
4218,2006-04-24,5,Waiter,3,2.4,172.0
4219,2008-01-29,5,Waiter,1,3.2,288.0
4220,2006-07-12,5,Waiter,2,3.6,396.0
4221,2002-03-20,5,Waiter,1,1.9,71.0
4222,2000-03-25,5,Waiter,1,1.6,68.0
4223,2004-10-25,5,Waiter,5,4.2,819.0
4224,2009-10-30,5,Waiter,5,2.4,144.0
4225,2010-12-25,5,Waiter,2,2.7,123.0
4226,2006-10-14,5,Waiter,3,2.7,193.0
4227,2005-10-09,5,Waiter,4,1.7,71.0
4228,2010-09-26,5,Waiter,5,3.5,245.0
4229,2008-09-23,5,Waiter,1,1.7,38.0
4230,2000-12-07,5,Waiter,1,1.6,68.0
4231,2002-04-21,5,Waiter,4,3.4,510.0
4232,2000-06-16,5,Waiter,2,1.0,43.0
4233,2001-08-13,5,Waiter,5,2.6,312.0
4234,2009-12-05,5,Waiter,4,4.1,492.0
4235,2010-04-26,5,Waiter,3,2.2,100.0
4236,2005-08-04,5,Waiter,3,2.1,164.0
4237,2004-04-15,5,Waiter,1,4.8,1498.0
4238,2002-12-01,5,Waiter,1,1.8,68.0
4239,2010-08-27,5,Waiter,5,1.7,30.0
4240,2007-10-08,5,Waiter,4,1.9,67.0
4241,2008-09-15,5,Waiter,4,3.5,315.0
4242,2006-02-02,5,Waiter,2,4.3,1135.0
4243,2003-04-27,5,Waiter,4,4.7,987.0
4244,2001-01-05,5,Waiter,4,3.1,496.0
4245,2001-12-10,5,Waiter,5,1.4,56.0
4246,2002-07-13,5,Waiter,1,2.0,75.0
4247,2003-03-18,5,Waiter,2,1.7,60.0
4248,2002-12-10,5,Waiter,1,2.3,224.0
4249,2007-03-03,5,Waiter,3,1.6,24.0
4250,2001-09-10,5,Waiter,2,2.9,302.0
4251,2004-04-24,5,Waiter,3,3.7,481.0
4252,2000-03-27,5,Waiter,2,3.2,544.0
4253,2000-09-01,5,Waiter,3,4.3,1827.0
4254,2007-08-08,5,Waiter,5,1.9,47.0
4255,2000-09-17,5,Waiter,2,4.5,1836.0
4256,2010-08-30,5,Waiter,5,2.1,110.0
4257,2003-12-04,5,Waiter,1,1.5,53.0
4258,2010-04-09,5,Waiter,4,4.1,430.0
4259,2003-08-27,5,Waiter,1,2.3,209.0
4260,2001-09-27,5,Waiter,3,3.7,592.0
4261,2008-10-01,5,Waiter,5,2.0,45.0
4262,2004-07-09,5,Waiter,1,4.7,1466.0
4263,2010-01-27,5,Waiter,5,2.5,131.0
4264,2003-12-18,5,Waiter,4,2.5,175.0
4265,2005-08-12,5,Waiter,3,2.3,179.0
4266,2010-10-13,5,Waiter,4,3.0,105.0
4267,2010-02-23,5,Waiter,2,3.1,217.0
4268,2000-10-20,5,Waiter,1,4.2,1714.0
4269,2006-10-15,5,Waiter,5,3.4,374.0
4270,2003-01-25,5,Waiter,3,3.4,476.0
4271,2000-01-16,5,Waiter,5,1.1,47.0
4272,2000-10-11,5,Waiter,2,2.0,85.0
4273,2001-04-21,5,Waiter,3,1.4,34.0
4274,2000-10-16,5,Waiter,1,4.6,1877.0
4275,2004-05-29,5,Waiter,3,3.1,403.0
