job,date,maxsal
Plumber,2007-4-15,483
Plumber,2007-4-16,499
Plumber,2007-4-17,483
Plumber,2007-4-18,476
Plumber,2007-4-19,463
Plumber,2007-4-20,451
Plumber,2007-4-21,491
Plumber,2007-4-22,478
Plumber,2007-4-23,469
Plumber,2007-4-24,480
Plumber,2007-4-25,491
Plumber,2007-4-26,488
Plumber,2007-4-27,500
Plumber,2007-4-28,480
Plumber,2007-4-29,437
Plumber,2007-4-30,448
Plumber,2007-5-1,473
Plumber,2007-5-2,498
Plumber,2007-5-3,490
Plumber,2007-5-4,471
Plumber,2007-5-5,482
Plumber,2007-5-6,469
Plumber,2007-5-7,499
Plumber,2007-5-8,469
Plumber,2007-5-9,479
Plumber,2007-5-10,457
Plumber,2007-5-11,485
Plumber,2007-5-12,490
Plumber,2007-5-13,493
Plumber,2007-5-14,494
Plumber,2007-5-15,499
Plumber,2007-5-16,468
Plumber,2007-5-17,472
Plumber,2007-5-18,483
Plumber,2007-5-19,477
Plumber,2007-5-20,493
Plumber,2007-5-21,466
Plumber,2007-5-22,496
Plumber,2007-5-23,478
Plumber,2007-5-24,416
Plumber,2007-5-25,483
Plumber,2007-5-26,491
Plumber,2007-5-27,470
Plumber,2007-5-28,471
Plumber,2007-5-29,487
Plumber,2007-5-30,485
Plumber,2007-5-31,482
Plumber,2007-6-1,455
Plumber,2007-6-2,488
Plumber,2007-6-3,453
Plumber,2007-6-4,475
Plumber,2007-6-5,483
Plumber,2007-6-6,445
Plumber,2007-6-7,493
Plumber,2007-6-8,468
Plumber,2007-6-9,470
Plumber,2007-6-10,473
Plumber,2007-6-11,500
Plumber,2007-6-12,491
Plumber,2007-6-13,496
Plumber,2007-6-14,458
Plumber,2007-6-15,485
Plumber,2007-6-16,482
Plumber,2007-6-17,477
Plumber,2007-6-18,481
Plumber,2007-6-19,497
Plumber,2007-6-20,481
Plumber,2007-6-21,435
Plumber,2007-6-22,498
Plumber,2007-6-23,459
Plumber,2007-6-24,373
Plumber,2007-6-25,458
Plumber,2007-6-26,495
Plumber,2007-6-27,490
Plumber,2007-6-28,405
Plumber,2007-6-29,478
Plumber,2007-6-30,492
Plumber,2007-7-1,473
Plumber,2007-7-2,450
Plumber,2007-7-3,450
Plumber,2007-7-4,454
Plumber,2007-7-5,479
Plumber,2007-7-6,499
Plumber,2007-7-7,472
Plumber,2007-7-8,488
Plumber,2007-7-9,495
Plumber,2007-7-10,488
Plumber,2007-7-11,477
Plumber,2007-7-12,483
Plumber,2007-7-13,467
Plumber,2007-7-14,458
Plumber,2007-7-15,487
Plumber,2007-7-16,487
Plumber,2007-7-17,487
Plumber,2007-7-18,492
Plumber,2007-7-19,461
Plumber,2007-7-20,493
Plumber,2007-7-21,493
Plumber,2007-7-22,470
Plumber,2007-7-23,458
Plumber,2007-7-24,425
Plumber,2007-7-25,441
Plumber,2007-7-26,452
Plumber,2007-7-27,462
Plumber,2007-7-28,498
Plumber,2007-7-29,494
Plumber,2007-7-30,475
Plumber,2007-7-31,470
Plumber,2007-8-1,429
Plumber,2007-8-2,496
Plumber,2007-8-3,492
Plumber,2007-8-4,492
Plumber,2007-8-5,498
Plumber,2007-8-6,497
Plumber,2007-8-7,472
Plumber,2007-8-8,500
Plumber,2007-8-9,468
Plumber,2007-8-10,471
Plumber,2007-8-11,500
Plumber,2007-8-12,499
Plumber,2007-8-13,452
Plumber,2007-8-14,488
Plumber,2007-8-15,481
Plumber,2007-8-16,489
Plumber,2007-8-17,467
Plumber,2007-8-18,417
Plumber,2007-8-19,494
Plumber,2007-8-20,492
Plumber,2007-8-21,491
Plumber,2007-8-22,479
Plumber,2007-8-23,456
Plumber,2007-8-24,479
Plumber,2007-8-25,497
Plumber,2007-8-26,475
Plumber,2007-8-27,485
Plumber,2007-8-28,443
Plumber,2007-8-29,472
Plumber,2007-8-30,490
Plumber,2007-8-31,450
Plumber,2007-9-1,480
Plumber,2007-9-2,471
Plumber,2007-9-3,487
Plumber,2007-9-4,403
Plumber,2007-9-5,463
Plumber,2007-9-6,498
Plumber,2007-9-7,457
Plumber,2007-9-8,460
Plumber,2007-9-9,447
Plumber,2007-9-10,500
Plumber,2007-9-11,497
Plumber,2007-9-12,462
Plumber,2007-9-13,485
Plumber,2007-9-14,435
Plumber,2007-9-15,470
Plumber,2007-9-16,481
Plumber,2007-9-17,483
Plumber,2007-9-18,482
Plumber,2007-9-19,480
Plumber,2007-9-20,483
Plumber,2007-9-21,500
Plumber,2007-9-22,468
Plumber,2007-9-23,479
Plumber,2007-9-24,484
Plumber,2007-9-25,477
Plumber,2007-9-26,497
Plumber,2007-9-27,500
Plumber,2007-9-28,485
Plumber,2007-9-29,444
Plumber,2007-9-30,465
Plumber,2007-10-1,489
Plumber,2007-10-2,484
Plumber,2007-10-3,487
Plumber,2007-10-4,493
Plumber,2007-10-5,454
Plumber,2007-10-6,497
Plumber,2007-10-7,487
Plumber,2007-10-8,439
Plumber,2007-10-9,471
Plumber,2007-10-10,482
Plumber,2007-10-11,472
Plumber,2007-10-12,495
Plumber,2007-10-13,476
Plumber,2007-10-14,481
Plumber,2007-10-15,474
Plumber,2007-10-16,472
Plumber,2007-10-17,482
Plumber,2007-10-18,482
Plumber,2007-10-19,497
Plumber,2007-10-20,490
Plumber,2007-10-21,485
Plumber,2007-10-22,486
Plumber,2007-10-23,468
Plumber,2007-10-24,480
Plumber,2007-10-25,478
Plumber,2007-10-26,500
Plumber,2007-10-27,481
Plumber,2007-10-28,495
Plumber,2007-10-29,473
Plumber,2007-10-30,405
Plumber,2007-10-31,470
Plumber,2007-11-1,498
Plumber,2007-11-2,498
Plumber,2007-11-3,483
Plumber,2007-11-4,447
Plumber,2007-11-5,446
Plumber,2007-11-6,491
Plumber,2007-11-7,460
Plumber,2007-11-8,496
Plumber,2007-11-9,470
Plumber,2007-11-10,477
Plumber,2007-11-11,444
Plumber,2007-11-12,491
Plumber,2007-11-13,480
Plumber,2007-11-14,469
Plumber,2007-11-15,460
Plumber,2007-11-16,464
Plumber,2007-11-17,459
Plumber,2007-11-18,494
Plumber,2007-11-19,494
Plumber,2007-11-20,499
Plumber,2007-11-21,472
Plumber,2007-11-22,478
Plumber,2007-11-23,457
Plumber,2007-11-24,489
Plumber,2007-11-25,490
Plumber,2007-11-26,491
Plumber,2007-11-27,464
Plumber,2007-11-28,439
Plumber,2007-11-29,477
Plumber,2007-11-30,485
Plumber,2007-12-1,466
Plumber,2007-12-2,477
Plumber,2007-12-3,484
Plumber,2007-12-4,494
Plumber,2007-12-5,454
Plumber,2007-12-6,434
Plumber,2007-12-7,485
Plumber,2007-12-8,471
Plumber,2007-12-9,488
Plumber,2007-12-10,496
Plumber,2007-12-11,440
Plumber,2007-12-12,488
Plumber,2007-12-13,469
Plumber,2007-12-14,492
Plumber,2007-12-15,488
Plumber,2007-12-16,485
Plumber,2007-12-17,497
Plumber,2007-12-18,494
Plumber,2007-12-19,485
Plumber,2007-12-20,493
Plumber,2007-12-21,488
Plumber,2007-12-22,462
Plumber,2007-12-23,460
Plumber,2007-12-24,408
Plumber,2007-12-25,481
Plumber,2007-12-26,486
Plumber,2007-12-27,477
Plumber,2007-12-28,500
Plumber,2007-12-29,484
Plumber,2007-12-30,481
Plumber,2007-12-31,427
Plumber,2008-1-1,491
Plumber,2008-1-2,492
Plumber,2008-1-3,422
Plumber,2008-1-4,442
Plumber,2008-1-5,494
Plumber,2008-1-6,493
Plumber,2008-1-7,464
Plumber,2008-1-8,460
Plumber,2008-1-9,433
Plumber,2008-1-10,477
Plumber,2008-1-11,470
Plumber,2008-1-12,438
Plumber,2008-1-13,461
Plumber,2008-1-14,475
Plumber,2008-1-15,481
Plumber,2008-1-16,430
Plumber,2008-1-17,493
Plumber,2008-1-18,361
Plumber,2008-1-19,474
Plumber,2008-1-20,472
Plumber,2008-1-21,435
Plumber,2008-1-22,485
Plumber,2008-1-23,436
Plumber,2008-1-24,349
Plumber,2008-1-25,483
Plumber,2008-1-26,471
Plumber,2008-1-27,468
Plumber,2008-1-28,392
Plumber,2008-1-29,466
Plumber,2008-1-30,443
Plumber,2008-1-31,475
Plumber,2008-2-1,462
Plumber,2008-2-2,444
Plumber,2008-2-3,452
Plumber,2008-2-4,433
Plumber,2008-2-5,462
Plumber,2008-2-6,496
Plumber,2008-2-7,499
Plumber,2008-2-8,499
Plumber,2008-2-9,451
Plumber,2008-2-10,408
Plumber,2008-2-11,446
Plumber,2008-2-12,405
Plumber,2008-2-13,483
Plumber,2008-2-14,447
Plumber,2008-2-15,471
Plumber,2008-2-16,429
Plumber,2008-2-17,374
Plumber,2008-2-18,457
Plumber,2008-2-19,469
Plumber,2008-2-20,490
Plumber,2008-2-21,446
Plumber,2008-2-22,483
Plumber,2008-2-23,464
Plumber,2008-2-24,408
Plumber,2008-2-25,430
Plumber,2008-2-26,417
Plumber,2008-2-27,467
Plumber,2008-2-28,442
Plumber,2008-2-29,379
Plumber,2008-3-1,403
Plumber,2008-3-2,444
Plumber,2008-3-3,474
Plumber,2008-3-4,403
Plumber,2008-3-5,496
Plumber,2008-3-6,455
Plumber,2008-3-7,449
Plumber,2008-3-8,471
Plumber,2008-3-9,428
Plumber,2008-3-10,454
Plumber,2008-3-11,484
Plumber,2008-3-12,443
Plumber,2008-3-13,453
Plumber,2008-3-14,461
Plumber,2008-3-15,471
Plumber,2008-3-16,416
Plumber,2008-3-17,465
Plumber,2008-3-18,415
Plumber,2008-3-19,448
Plumber,2008-3-20,432
Plumber,2008-3-21,418
Plumber,2008-3-22,446
Plumber,2008-3-23,458
Plumber,2008-3-24,489
Plumber,2008-3-25,443
Plumber,2008-3-26,461
Plumber,2008-3-27,440
Plumber,2008-3-28,439
Plumber,2008-3-29,467
Plumber,2008-3-30,470
Plumber,2008-3-31,491
Plumber,2008-4-1,397
Plumber,2008-4-2,401
Plumber,2008-4-3,440
Plumber,2008-4-4,427
Plumber,2008-4-5,480
Plumber,2008-4-6,475
Plumber,2008-4-7,480
Plumber,2008-4-8,460
Plumber,2008-4-9,443
Plumber,2008-4-10,406
Plumber,2008-4-11,487
Plumber,2008-4-12,480
Plumber,2008-4-13,440
Plumber,2008-4-14,456
Plumber,2008-4-15,447
Plumber,2008-4-16,424
Plumber,2008-4-17,383
Plumber,2008-4-18,439
Plumber,2008-4-19,475
Plumber,2008-4-20,452
Plumber,2008-4-21,464
Plumber,2008-4-22,459
Plumber,2008-4-23,428
Plumber,2008-4-24,459
Plumber,2008-4-25,467
Plumber,2008-4-26,468
Plumber,2008-4-27,489
Plumber,2008-4-28,426
Plumber,2008-4-29,408
Plumber,2008-4-30,470
Plumber,2008-5-1,467
Plumber,2008-5-2,434
Plumber,2008-5-3,465
Plumber,2008-5-4,457
Plumber,2008-5-5,473
Plumber,2008-5-6,471
Plumber,2008-5-7,468
Plumber,2008-5-8,435
Plumber,2008-5-9,470
Plumber,2008-5-10,490
Plumber,2008-5-11,429
Plumber,2008-5-12,454
Plumber,2008-5-13,467
Plumber,2008-5-14,473
Plumber,2008-5-15,478
Plumber,2008-5-16,474
Plumber,2008-5-17,478
Plumber,2008-5-18,440
Plumber,2008-5-19,415
Plumber,2008-5-20,492
Plumber,2008-5-21,457
Plumber,2008-5-22,449
Plumber,2008-5-23,461
Plumber,2008-5-24,468
Plumber,2008-5-25,468
Plumber,2008-5-26,496
Plumber,2008-5-27,452
Plumber,2008-5-28,411
Plumber,2008-5-29,481
Plumber,2008-5-30,449
Plumber,2008-5-31,397
Plumber,2008-6-1,428
Plumber,2008-6-2,367
Plumber,2008-6-3,422
Plumber,2008-6-4,439
Plumber,2008-6-5,428
Plumber,2008-6-6,460
Plumber,2008-6-7,432
Plumber,2008-6-8,421
Plumber,2008-6-9,454
Plumber,2008-6-10,467
Plumber,2008-6-11,485
Plumber,2008-6-12,466
Plumber,2008-6-13,437
Plumber,2008-6-14,474
Plumber,2008-6-15,464
Plumber,2008-6-16,469
Plumber,2008-6-17,459
Plumber,2008-6-18,481
Plumber,2008-6-19,434
Plumber,2008-6-20,476
Plumber,2008-6-21,425
Plumber,2008-6-22,459
Plumber,2008-6-23,459
Plumber,2008-6-24,407
Plumber,2008-6-25,475
Plumber,2008-6-26,490
Plumber,2008-6-27,466
Plumber,2008-6-28,440
Plumber,2008-6-29,471
Plumber,2008-6-30,479
Plumber,2008-7-1,489
Plumber,2008-7-2,427
Plumber,2008-7-3,438
Plumber,2008-7-4,449
Plumber,2008-7-5,449
Plumber,2008-7-6,461
Plumber,2008-7-7,491
Plumber,2008-7-8,471
Plumber,2008-7-9,489
Plumber,2008-7-10,465
Plumber,2008-7-11,432
Plumber,2008-7-12,382
Plumber,2008-7-13,433
Plumber,2008-7-14,488
Plumber,2008-7-15,388
Plumber,2008-7-16,486
Plumber,2008-7-17,464
Plumber,2008-7-18,415
Plumber,2008-7-19,482
Plumber,2008-7-20,486
Plumber,2008-7-21,470
Plumber,2008-7-22,465
Plumber,2008-7-23,448
Plumber,2008-7-24,471
Plumber,2008-7-25,482
Plumber,2008-7-26,456
Plumber,2008-7-27,428
Plumber,2008-7-28,480
Plumber,2008-7-29,448
Plumber,2008-7-30,433
Plumber,2008-7-31,413
Plumber,2008-8-1,461
Plumber,2008-8-2,474
Plumber,2008-8-3,464
Plumber,2008-8-4,468
Plumber,2008-8-5,425
Plumber,2008-8-6,431
Plumber,2008-8-7,478
Plumber,2008-8-8,384
Plumber,2008-8-9,475
Plumber,2008-8-10,460
Plumber,2008-8-11,447
Plumber,2008-8-12,413
Plumber,2008-8-13,452
Plumber,2008-8-14,341
Plumber,2008-8-15,480
Plumber,2008-8-16,475
Plumber,2008-8-17,470
Plumber,2008-8-18,448
Plumber,2008-8-19,431
Plumber,2008-8-20,471
Plumber,2008-8-21,442
Plumber,2008-8-22,463
Plumber,2008-8-23,449
Plumber,2008-8-24,488
Plumber,2008-8-25,478
Plumber,2008-8-26,375
Plumber,2008-8-27,490
Plumber,2008-8-28,482
Plumber,2008-8-29,451
Plumber,2008-8-30,500
Plumber,2008-8-31,450
Plumber,2008-9-1,450
Plumber,2008-9-2,413
Plumber,2008-9-3,494
Plumber,2008-9-4,429
Plumber,2008-9-5,494
Plumber,2008-9-6,456
Plumber,2008-9-7,385
Plumber,2008-9-8,430
Plumber,2008-9-9,477
Plumber,2008-9-10,427
Plumber,2008-9-11,462
Plumber,2008-9-12,499
Plumber,2008-9-13,476
Plumber,2008-9-14,415
Plumber,2008-9-15,474
Plumber,2008-9-16,445
Plumber,2008-9-17,474
Plumber,2008-9-18,479
Plumber,2008-9-19,458
Plumber,2008-9-20,451
Plumber,2008-9-21,426
Plumber,2008-9-22,457
Plumber,2008-9-23,384
Plumber,2008-9-24,440
Plumber,2008-9-25,447
Plumber,2008-9-26,465
Plumber,2008-9-27,399
Plumber,2008-9-28,453
Plumber,2008-9-29,476
Plumber,2008-9-30,474
Plumber,2008-10-1,468
Plumber,2008-10-2,433
Plumber,2008-10-3,398
Plumber,2008-10-4,440
Plumber,2008-10-5,486
Plumber,2008-10-6,465
Plumber,2008-10-7,404
Plumber,2008-10-8,460
Plumber,2008-10-9,491
Plumber,2008-10-10,471
Plumber,2008-10-11,461
Plumber,2008-10-12,483
Plumber,2008-10-13,479
Plumber,2008-10-14,470
Plumber,2008-10-15,476
Plumber,2008-10-16,484
Plumber,2008-10-17,471
Plumber,2008-10-18,479
Plumber,2008-10-19,481
Plumber,2008-10-20,457
Plumber,2008-10-21,409
Plumber,2008-10-22,435
Plumber,2008-10-23,472
Plumber,2008-10-24,485
Plumber,2008-10-25,450
Plumber,2008-10-26,460
Plumber,2008-10-27,458
Plumber,2008-10-28,491
Plumber,2008-10-29,439
Plumber,2008-10-30,489
Plumber,2008-10-31,462
Plumber,2008-11-1,350
Plumber,2008-11-2,499
Plumber,2008-11-3,463
Plumber,2008-11-4,406
Plumber,2008-11-5,460
Plumber,2008-11-6,446
Plumber,2008-11-7,482
Plumber,2008-11-8,427
Plumber,2008-11-9,471
Plumber,2008-11-10,452
Plumber,2008-11-11,418
Plumber,2008-11-12,473
Plumber,2008-11-13,471
Plumber,2008-11-14,424
Plumber,2008-11-15,466
Plumber,2008-11-16,469
Plumber,2008-11-17,437
Plumber,2008-11-18,470
Plumber,2008-11-19,456
Plumber,2008-11-20,379
Plumber,2008-11-21,486
Plumber,2008-11-22,433
Plumber,2008-11-23,488
Plumber,2008-11-24,452
Plumber,2008-11-25,493
Plumber,2008-11-26,440
Plumber,2008-11-27,497
Plumber,2008-11-28,414
Plumber,2008-11-29,427
Plumber,2008-11-30,459
Plumber,2008-12-1,466
Plumber,2008-12-2,428
Plumber,2008-12-3,448
Plumber,2008-12-4,472
Plumber,2008-12-5,426
Plumber,2008-12-6,443
Plumber,2008-12-7,439
Plumber,2008-12-8,487
Plumber,2008-12-9,431
Plumber,2008-12-10,492
Plumber,2008-12-11,482
Plumber,2008-12-12,452
Plumber,2008-12-13,435
Plumber,2008-12-14,478
Plumber,2008-12-15,434
Plumber,2008-12-16,364
Plumber,2008-12-17,467
Plumber,2008-12-18,470
Plumber,2008-12-19,443
Plumber,2008-12-20,487
Plumber,2008-12-21,403
Plumber,2008-12-22,447
Plumber,2008-12-23,422
Plumber,2008-12-24,437
Plumber,2008-12-25,469
Plumber,2008-12-26,498
Plumber,2008-12-27,480
Plumber,2008-12-28,426
Plumber,2008-12-29,458
Plumber,2008-12-30,394
Plumber,2008-12-31,476
Plumber,2009-1-1,466
Plumber,2009-1-2,498
Plumber,2009-1-3,497
Plumber,2009-1-4,467
Plumber,2009-1-5,423
Plumber,2009-1-6,499
Plumber,2009-1-7,494
Plumber,2009-1-8,483
Plumber,2009-1-9,486
Plumber,2009-1-10,450
Plumber,2009-1-11,492
Plumber,2009-1-12,497
Plumber,2009-1-13,490
Plumber,2009-1-14,433
Plumber,2009-1-15,493
Plumber,2009-1-16,465
Plumber,2009-1-17,488
Plumber,2009-1-18,458
Plumber,2009-1-19,482
Plumber,2009-1-20,450
Plumber,2009-1-21,462
Plumber,2009-1-22,460
Plumber,2009-1-23,494
Plumber,2009-1-24,496
Plumber,2009-1-25,493
Plumber,2009-1-26,496
Plumber,2009-1-27,496
Plumber,2009-1-28,446
Plumber,2009-1-29,495
Plumber,2009-1-30,496
Plumber,2009-1-31,471
Plumber,2009-2-1,497
Plumber,2009-2-2,443
Plumber,2009-2-3,487
Plumber,2009-2-4,500
Plumber,2009-2-5,494
Plumber,2009-2-6,483
Plumber,2009-2-7,496
Plumber,2009-2-8,497
Plumber,2009-2-9,485
Plumber,2009-2-10,488
Plumber,2009-2-11,484
Plumber,2009-2-12,466
Plumber,2009-2-13,486
Plumber,2009-2-14,437
Plumber,2009-2-15,481
Plumber,2009-2-16,409
Plumber,2009-2-17,500
Plumber,2009-2-18,477
Plumber,2009-2-19,463
Plumber,2009-2-20,498
Plumber,2009-2-21,490
Plumber,2009-2-22,491
Plumber,2009-2-23,474
Plumber,2009-2-24,493
Plumber,2009-2-25,466
Plumber,2009-2-26,486
Plumber,2009-2-27,484
Plumber,2009-2-28,460
Plumber,2009-3-1,481
Plumber,2009-3-2,494
Plumber,2009-3-3,498
Plumber,2009-3-4,473
Plumber,2009-3-5,478
Plumber,2009-3-6,487
Plumber,2009-3-7,488
Plumber,2009-3-8,444
Plumber,2009-3-9,491
Plumber,2009-3-10,498
Plumber,2009-3-11,494
Plumber,2009-3-12,480
Plumber,2009-3-13,484
Plumber,2009-3-14,498
Plumber,2009-3-15,465
Plumber,2009-3-16,486
Plumber,2009-3-17,483
Plumber,2009-3-18,435
Plumber,2009-3-19,490
Plumber,2009-3-20,487
Plumber,2009-3-21,485
Plumber,2009-3-22,479
Plumber,2009-3-23,498
Plumber,2009-3-24,462
Plumber,2009-3-25,469
Plumber,2009-3-26,437
Plumber,2009-3-27,492
Plumber,2009-3-28,495
Plumber,2009-3-29,496
Plumber,2009-3-30,472
Plumber,2009-3-31,445
Plumber,2009-4-1,489
Plumber,2009-4-2,496
Plumber,2009-4-3,485
Plumber,2009-4-4,491
Plumber,2009-4-5,498
Plumber,2009-4-6,462
Plumber,2009-4-7,495
Plumber,2009-4-8,476
Plumber,2009-4-9,491
Plumber,2009-4-10,494
Plumber,2009-4-11,498
Plumber,2009-4-12,499
Plumber,2009-4-13,478
Plumber,2009-4-14,487
Plumber,2009-4-15,473
Plumber,2009-4-16,488
Plumber,2009-4-17,487
Plumber,2009-4-18,494
Plumber,2009-4-19,497
Plumber,2009-4-20,476
Plumber,2009-4-21,491
Plumber,2009-4-22,472
Plumber,2009-4-23,495
Plumber,2009-4-24,434
Plumber,2009-4-25,469
Plumber,2009-4-26,470
Plumber,2009-4-27,488
Plumber,2009-4-28,484
Plumber,2009-4-29,477
Plumber,2009-4-30,485
Plumber,2009-5-1,464
Plumber,2009-5-2,491
Plumber,2009-5-3,447
Plumber,2009-5-4,490
Plumber,2009-5-5,492
Plumber,2009-5-6,490
Plumber,2009-5-7,485
Plumber,2009-5-8,473
Plumber,2009-5-9,490
Plumber,2009-5-10,456
Plumber,2009-5-11,490
Plumber,2009-5-12,472
Plumber,2009-5-13,463
Plumber,2009-5-14,488
Plumber,2009-5-15,418
Plumber,2009-5-16,499
Plumber,2009-5-17,479
Plumber,2009-5-18,488
Plumber,2009-5-19,464
Plumber,2009-5-20,496
Plumber,2009-5-21,472
Plumber,2009-5-22,395
Plumber,2009-5-23,500
Plumber,2009-5-24,468
Plumber,2009-5-25,473
Plumber,2009-5-26,497
Plumber,2009-5-27,475
Plumber,2009-5-28,417
Plumber,2009-5-29,477
Plumber,2009-5-30,474
Plumber,2009-5-31,478
Plumber,2009-6-1,442
Plumber,2009-6-2,487
Plumber,2009-6-3,497
Plumber,2009-6-4,497
Plumber,2009-6-5,485
Plumber,2009-6-6,478
Plumber,2009-6-7,389
Plumber,2009-6-8,450
Plumber,2009-6-9,498
Plumber,2009-6-10,500
Plumber,2009-6-11,477
Plumber,2009-6-12,492
Plumber,2009-6-13,446
Plumber,2009-6-14,492
Plumber,2009-6-15,466
Plumber,2009-6-16,473
Plumber,2009-6-17,489
Plumber,2009-6-18,465
Plumber,2009-6-19,474
Plumber,2009-6-20,500
Plumber,2009-6-21,421
Plumber,2009-6-22,389
Plumber,2009-6-23,481
Plumber,2009-6-24,431
Plumber,2009-6-25,493
Plumber,2009-6-26,419
Plumber,2009-6-27,500
Plumber,2009-6-28,498
Plumber,2009-6-29,494
Plumber,2009-6-30,497
Plumber,2009-7-1,494
Plumber,2009-7-2,500
Plumber,2009-7-3,480
Plumber,2009-7-4,479
Plumber,2009-7-5,455
Plumber,2009-7-6,482
Plumber,2009-7-7,494
Plumber,2009-7-8,499
Plumber,2009-7-9,483
Plumber,2009-7-10,490
Plumber,2009-7-11,485
Plumber,2009-7-12,477
Plumber,2009-7-13,466
Plumber,2009-7-14,469
Plumber,2009-7-15,462
Plumber,2009-7-16,496
Plumber,2009-7-17,485
Plumber,2009-7-18,483
Plumber,2009-7-19,487
Plumber,2009-7-20,479
Plumber,2009-7-21,480
Plumber,2009-7-22,403
Plumber,2009-7-23,441
Plumber,2009-7-24,466
Plumber,2009-7-25,465
Plumber,2009-7-26,498
Plumber,2009-7-27,489
Plumber,2009-7-28,490
Plumber,2009-7-29,500
Plumber,2009-7-30,440
Plumber,2009-7-31,490
Plumber,2009-8-1,500
Plumber,2009-8-2,483
Plumber,2009-8-3,459
Plumber,2009-8-4,475
Plumber,2009-8-5,494
Plumber,2009-8-6,470
Plumber,2009-8-7,447
Plumber,2009-8-8,488
Plumber,2009-8-9,467
Plumber,2009-8-10,426
Plumber,2009-8-11,499
Plumber,2009-8-12,489
Plumber,2009-8-13,484
Plumber,2009-8-14,440
Plumber,2009-8-15,476
Plumber,2009-8-16,485
Plumber,2009-8-17,451
Plumber,2009-8-18,428
Plumber,2009-8-19,422
Plumber,2009-8-20,435
Plumber,2009-8-21,492
Plumber,2009-8-22,426
Plumber,2009-8-23,498
Plumber,2009-8-24,487
Plumber,2009-8-25,488
Plumber,2009-8-26,500
Plumber,2009-8-27,473
Plumber,2009-8-28,499
Plumber,2009-8-29,493
Plumber,2009-8-30,460
Plumber,2009-8-31,498
Plumber,2009-9-1,479
Plumber,2009-9-2,491
Plumber,2009-9-3,499
Plumber,2009-9-4,487
Plumber,2009-9-5,486
Plumber,2009-9-6,452
Plumber,2009-9-7,472
Plumber,2009-9-8,458
Plumber,2009-9-9,456
Plumber,2009-9-10,481
Plumber,2009-9-11,465
Plumber,2009-9-12,499
Plumber,2009-9-13,491
Plumber,2009-9-14,499
Plumber,2009-9-15,497
Plumber,2009-9-16,435
Plumber,2009-9-17,461
Plumber,2009-9-18,481
Plumber,2009-9-19,482
Plumber,2009-9-20,465
Plumber,2009-9-21,455
Plumber,2009-9-22,487
Plumber,2009-9-23,479
Plumber,2009-9-24,489
Plumber,2009-9-25,460
Plumber,2009-9-26,475
Plumber,2009-9-27,485
Plumber,2009-9-28,500
Plumber,2009-9-29,480
Plumber,2009-9-30,435
Plumber,2009-10-1,499
Plumber,2009-10-2,465
Plumber,2009-10-3,487
Plumber,2009-10-4,488
Plumber,2009-10-5,498
Plumber,2009-10-6,483
Plumber,2009-10-7,437
Plumber,2009-10-8,490
Plumber,2009-10-9,498
Plumber,2009-10-10,493
Plumber,2009-10-11,482
Plumber,2009-10-12,489
Plumber,2009-10-13,487
Plumber,2009-10-14,489
Plumber,2009-10-15,499
Plumber,2009-10-16,426
Plumber,2009-10-17,497
Plumber,2009-10-18,482
Plumber,2009-10-19,500
Plumber,2009-10-20,472
Plumber,2009-10-21,448
Plumber,2009-10-22,493
Plumber,2009-10-23,493
Plumber,2009-10-24,485
Plumber,2009-10-25,471
Plumber,2009-10-26,497
Plumber,2009-10-27,498
Plumber,2009-10-28,489
Plumber,2009-10-29,493
Plumber,2009-10-30,482
Plumber,2009-10-31,497
Plumber,2009-11-1,463
Plumber,2009-11-2,499
Plumber,2009-11-3,476
Plumber,2009-11-4,479
Plumber,2009-11-5,495
Plumber,2009-11-6,470
Plumber,2009-11-7,477
Plumber,2009-11-8,495
Plumber,2009-11-9,496
Plumber,2009-11-10,487
Plumber,2009-11-11,471
Plumber,2009-11-12,444
Plumber,2009-11-13,460
Plumber,2009-11-14,482
Plumber,2009-11-15,493
Plumber,2009-11-16,445
Plumber,2009-11-17,486
Plumber,2009-11-18,424
Plumber,2009-11-19,497
Plumber,2009-11-20,497
Plumber,2009-11-21,500
Plumber,2009-11-22,471
Plumber,2009-11-23,395
Plumber,2009-11-24,488
Plumber,2009-11-25,475
Plumber,2009-11-26,458
Plumber,2009-11-27,452
Plumber,2009-11-28,462
Plumber,2009-11-29,500
Plumber,2009-11-30,480
Plumber,2009-12-1,482
Plumber,2009-12-2,483
Plumber,2009-12-3,486
Plumber,2009-12-4,468
Plumber,2009-12-5,449
Plumber,2009-12-6,470
Plumber,2009-12-7,479
Plumber,2009-12-8,498
Plumber,2009-12-9,459
Plumber,2009-12-10,462
Plumber,2009-12-11,462
Plumber,2009-12-12,488
Plumber,2009-12-13,497
Plumber,2009-12-14,491
Plumber,2009-12-15,498
Plumber,2009-12-16,456
Plumber,2009-12-17,496
Plumber,2009-12-18,492
Plumber,2009-12-19,451
Plumber,2009-12-20,463
Plumber,2009-12-21,457
Plumber,2009-12-22,498
Plumber,2009-12-23,465
Plumber,2009-12-24,491
Plumber,2009-12-25,489
Plumber,2009-12-26,468
Plumber,2009-12-27,461
Plumber,2009-12-28,468
Plumber,2009-12-29,437
Plumber,2009-12-30,476
Plumber,2009-12-31,481
Plumber,2010-1-1,430
Plumber,2010-1-2,367
Plumber,2010-1-3,446
Plumber,2010-1-4,497
Plumber,2010-1-5,485
Plumber,2010-1-6,481
Plumber,2010-1-7,475
