id,job,place,lat,lng,latint,lngint,supplydemand,cost
6,Painter,BannerghattaRoad,12.8333934,77.58871078,128334,775887,1,668
6,Painter,Seshadripuram,12.98816586,77.58733749,129882,775873,10,375
6,Painter,Shivajinagar,12.98858403,77.60484695,129886,776048,10,359
6,Painter,WilsonGarden,12.94433734,77.6002121,129443,776002,1,636
6,Painter,Koramangala,12.92978189,77.62149811,129298,776215,1,688
6,Painter,Kammanahalli,13.0266349,77.63566017,130266,776357,10,447
6,Painter,Hebbal,13.03533142,77.59883881,130353,775988,10,413
6,Painter,Laggere,13.01660007,77.52124786,130166,775212,1,644
6,Painter,Banashankari,12.94885438,77.54579544,129489,775458,1,585
6,Painter,JnanaBharathi,12.94534113,77.50236511,129453,775024,11,579
6,Painter,Basaveshwaranagar,12.99519109,77.54476547,129952,775448,10,446
6,Painter,Brookefield,12.964747,77.7232933,129647,777233,10,384
6,Painter,SanjeeviniNagar,12.97378025,77.58682251,129738,775868,11,530
6,Painter,BensonTown,12.99761641,77.60398865,129976,776040,10,450
6,Painter,Basavangudi,12.92974006,77.57098675,129297,775710,10,351
6,Painter,Yeshwanthpur,13.02922717,77.54562378,130292,775456,11,493
6,Painter,Vimanapura,12.95834825,77.66797543,129583,776680,11,503
6,Painter,Yelahanka,13.10188313,77.59969711,131019,775997,1,687
6,Painter,Adugodi,12.94759965,77.60630608,129476,776063,1,583
6,Painter,Kadugodi,13.00104529,77.72629738,130010,777263,1,647
6,Painter,Hennur,13.03733827,77.65171051,130373,776517,10,411
6,Painter,KumaraswamyLayout,12.9060229,77.55970001,129060,775597,11,480
6,Painter,Kamakshipalya,12.9890022,77.52193451,129890,775219,10,405
6,Painter,HaralurRoad,12.90581374,77.66282558,129058,776628,11,501
6,Painter,Banaswadi,13.01818895,77.64501572,130182,776450,11,524
7,Waiter,KalyanNagar,13.02542238,77.64072418,130254,776407,10,240
7,Waiter,Jayamahal,13.00451593,77.59823799,130045,775982,1,456
7,Waiter,Kengeri,12.92534816,77.48416901,129253,774842,1,411
7,Waiter,KasturbaRoad,12.97378025,77.59489059,129738,775949,11,360
7,Waiter,KumaraParkEast,12.98218589,77.58643627,129822,775864,11,302
7,Waiter,DoddaballapuraMainRoad,13.13937325,77.56909847,131394,775691,1,452
7,Waiter,Thyagarajanagar,12.93187324,77.56708145,129319,775671,1,445
7,Waiter,Kanakapura,12.54518017,77.41653442,125452,774165,10,214
7,Waiter,BVKIyengarRoad,12.97217018,77.57669449,129722,775767,11,296
7,Waiter,Vijayanagar,12.97093648,77.53206253,129709,775321,11,327
7,Waiter,K.HRoad,12.95951927,77.59330273,129595,775933,1,445
7,Waiter,VarthurRoad,12.95688446,77.70466805,129569,777047,11,315
7,Waiter,CrescentRoad,12.98891857,77.58225203,129889,775823,1,469
7,Waiter,Sarjapur,12.85787055,77.78629303,128579,777863,1,401
7,Waiter,Lingarajapuram,13.00853011,77.63046741,130085,776305,1,399
7,Waiter,St.MarksRoad,12.9747421,77.60119915,129747,776012,10,289
7,Waiter,HAL2ndStage,12.97378025,77.64347076,129738,776435,11,374
7,Waiter,Kalasipalyam,12.96060665,77.58141518,129606,775814,11,378
7,Waiter,KempegowdaRoad,12.97444937,77.5778532,129744,775779,11,368
7,Waiter,Sadhashivnagar,13.01057898,77.58278847,130106,775828,11,338
7,Waiter,AshokNagar,12.97378025,77.58682251,129738,775868,1,408
7,Waiter,Subramanyapura,12.89882782,77.5406456,128988,775406,11,366
7,Waiter,LavelleRoad,12.96825997,77.5963068,129683,775963,1,418
7,Waiter,DickensonRoad,12.97817129,77.6153183,129782,776153,10,214
7,Waiter,AustinTown,12.96176721,77.61459947,129618,776146,10,259
7,Waiter,Nagashettyhalli,13.04177,77.57343292,130418,775734,10,234
7,Waiter,CookeTown,12.97378025,77.58682251,129738,775868,11,346
7,Waiter,Kaggalipura,12.97378025,77.58682251,129738,775868,10,284
7,Waiter,Srirampuram,12.98766405,77.56519318,129877,775652,1,419
7,Waiter,Carmelram,12.90317836,77.71144867,129032,777114,11,325
7,Waiter,AirportRoad,12.96625256,77.6259613,129663,776260,10,219
7,Waiter,Bidadi,12.97378025,77.58682251,129738,775868,10,263
7,Waiter,Viveknagar,12.95345498,77.61995316,129535,776200,11,319
7,Waiter,VictoriaRoad,12.96531159,77.61763573,129653,776176,10,261
7,Waiter,Dasarahalli,13.05038237,77.51232147,130504,775123,1,458
7,Waiter,CunninghamRoad,12.98640952,77.59557724,129864,775956,11,312
7,Waiter,K.GCircle,12.97419845,77.57871151,129742,775787,10,279
7,Waiter,JPNagar,12.91338508,77.58768082,129134,775877,11,382
7,Waiter,MagrathRoad,12.97039282,77.61106968,129704,776111,11,349
7,Waiter,HSRLayout,12.91120991,77.6348877,129112,776349,11,371
7,Waiter,TumkurRoad,13.03495514,77.52961636,130350,775296,1,464
7,Waiter,KanakapuraMainRoad,12.94601033,77.57675886,129460,775768,10,201
7,Waiter,Sultanpalya,13.02237015,77.60225058,130224,776023,10,254
7,Waiter,MysoreRoad,12.97378025,77.58682251,129738,775868,10,287
7,Waiter,VittalMallyaRoad,12.96922184,77.59510517,129692,775951,10,285
7,Waiter,Kadubeesanahalli,12.93910919,77.69681454,129391,776968,11,324
7,Waiter,Bilekahalli,12.89740552,77.61068344,128974,776107,10,205
7,Waiter,Chikkabanavara,13.07613409,77.50785828,130761,775079,10,204
7,Waiter,BalajiNagar,12.92610107,77.60836601,129261,776084,1,442
7,Waiter,HAL3rdStage,12.96842725,77.65445709,129684,776545,11,358
7,Waiter,Nagasandra,13.03909425,77.49026299,130391,774903,11,370
7,Waiter,InfantryRoad,12.98042951,77.60428905,129804,776043,1,396
7,Waiter,ElectronicCity,12.84427243,77.67007828,128443,776701,10,247
7,Waiter,BangaloreUniversity,12.95437509,77.50905991,129544,775091,10,204
7,Waiter,Vyalikaval,13.00221611,77.57446289,130022,775745,10,206
7,Waiter,Domlur,12.963576,77.63711929,129636,776371,10,239
7,Waiter,SankeyRoad,13.00564492,77.58021355,130056,775802,1,400
7,Waiter,SahakaraNagar,13.06463812,77.58622169,130646,775862,10,265
7,Waiter,RMV2ndStage,13.04051574,77.56587982,130405,775659,10,268
7,Waiter,DollarsColony,13.03813264,77.56248951,130381,775625,10,229
7,Waiter,HALAirportRoad,12.95972839,77.65591621,129597,776559,1,463
7,Waiter,QueensRoad,12.98122407,77.59737968,129812,775974,11,298
7,Waiter,Kathriguppe,12.93003285,77.55772591,129300,775577,1,433
7,Waiter,TanneryRoad,12.97378025,77.58682251,129738,775868,10,280
7,Waiter,NewBELRoad,13.02646766,77.57171631,130265,775717,10,231
7,Waiter,CVRamanNagar,12.9844859,77.66115189,129845,776612,10,215
7,Waiter,Hoskote,13.07036527,77.78886795,130704,777889,1,410
7,Waiter,Virgonagar,13.03733827,77.73033142,130373,777303,1,465
7,Waiter,Sanjaynagar,13.03834169,77.58235931,130383,775824,10,208
7,Waiter,Gandhinagar,12.98247862,77.57686615,129825,775769,1,384
7,Waiter,DispensaryRoad,12.95778365,77.57646918,129578,775765,1,404
7,Waiter,GangaNagar,13.02153392,77.58810997,130215,775881,10,209
7,Waiter,DJHalli,12.97378025,77.58682251,129738,775868,1,436
7,Waiter,K.GNagar,12.97378025,77.58682251,129738,775868,11,306
7,Waiter,Rajkunte,13.29675236,77.55111694,132968,775511,1,437
7,Waiter,KumaraKrupa,12.97378025,77.58682251,129738,775868,10,285
7,Waiter,Chamarajpet,12.97378025,77.58682251,129738,775868,10,285
7,Waiter,HRBRLayout,13.01609832,77.6466465,130161,776466,11,380
7,Waiter,K.RMarket,12.96432879,77.57830381,129643,775783,1,441
7,Waiter,VVPuram,12.95220028,77.57772446,129522,775777,10,257
7,Waiter,Murugeshpalya,12.96014661,77.65728951,129601,776573,1,443
7,Waiter,Nagarbhavi,12.97210745,77.51420975,129721,775142,11,376
7,Waiter,BrigadeRoad,12.97457482,77.60767937,129746,776077,10,265
7,Waiter,M.GRoad,12.97436573,77.61300087,129744,776130,10,268
7,Waiter,PalaceGuttahalli,12.99602741,77.57489204,129960,775749,11,322
7,Waiter,NandidurgaRoad,12.99960266,77.60008335,129996,776001,10,287
7,Waiter,Bellandur,12.92677031,77.64982224,129268,776498,1,429
7,Waiter,LangfordGardens,12.9629905,77.59986877,129630,775999,1,409
7,Waiter,Shanthinagar,12.95437509,77.5979805,129544,775980,11,365
7,Waiter,KasturiNagar,13.00589581,77.65763283,130059,776576,11,320
7,Waiter,Kodihalli,12.96048118,77.64656067,129605,776466,11,346
7,Waiter,HaudinRoad,12.97378025,77.58682251,129738,775868,11,326
7,Waiter,KRRoad,12.93199872,77.57373333,129320,775737,1,473
7,Waiter,St.JohnsRoad,12.98130771,77.61171341,129813,776117,10,233
7,Waiter,NewThippasandra,12.97762764,77.65256882,129776,776526,1,470
7,Waiter,Gavipuram,12.97378025,77.58682251,129738,775868,1,407
7,Waiter,MahalakshmiLayout,13.02061405,77.54991531,130206,775499,11,335
7,Waiter,RichmondTown,12.96399421,77.603302,129640,776033,1,395
7,Waiter,Doddanekundi,12.97595487,77.69016266,129760,776902,10,220
7,Waiter,Hesaraghatta,13.16440527,77.48622894,131644,774862,1,459
7,Waiter,ChurchStreet,12.97542167,77.60379553,129754,776038,10,228
7,Waiter,PalaceCrossRoad,12.99717735,77.58731604,129972,775873,10,263
7,Waiter,St.ThomasTown,12.97378025,77.58682251,129738,775868,10,251
7,Waiter,CommercialStreet,12.98306408,77.60716438,129831,776072,11,295
7,Waiter,Nayandahalli,12.9386491,77.52322197,129386,775232,1,423
7,Waiter,Agaram,12.95705175,77.63471603,129571,776347,1,445
7,Waiter,Kothanur,13.06024861,77.64123917,130602,776412,10,268
7,Waiter,Ejipura,12.93982022,77.62999535,129398,776300,11,357
7,Waiter,OldMadrasRoad,12.98724587,77.64849186,129872,776485,10,209
7,Waiter,HanumanthaNagar,12.97378025,77.58682251,129738,775868,10,226
7,Waiter,PadmanabhaNagar,12.91991047,77.55412102,129199,775541,10,281
7,Waiter,ArakereGate,12.89060762,77.59862423,128906,775986,10,237
7,Waiter,Ramanagaram,12.97378025,77.58682251,129738,775868,11,302
7,Waiter,RaceCourseRoad,12.96159992,77.61538267,129616,776154,11,331
7,Waiter,Vidyaranyapura,13.08181918,77.55815506,130818,775582,10,289
7,Waiter,Rajanukunte,13.17606372,77.56248951,131761,775625,10,206
7,Waiter,Vasanthanagar,12.99284936,77.59162903,129928,775916,1,391
7,Waiter,Krishnarajapuram,13.00271789,77.67780304,130027,776778,11,338
7,Waiter,RichmondRoad,12.96566707,77.60332346,129657,776033,1,405
7,Waiter,Malleswaram,13.00857192,77.56433487,130086,775643,1,445
7,Waiter,Kumbalgodu,12.95922652,77.56978512,129592,775698,11,358
7,Waiter,CoxTown,12.99774186,77.61991024,129977,776199,1,388
7,Waiter,Devanhalli,13.24662935,77.70835876,132466,777084,10,262
7,Waiter,Maruthisevanagar,13.00020898,77.63299942,130002,776330,10,264
7,Waiter,Byatarayanapura,13.06225525,77.60656357,130623,776066,11,305
7,Waiter,ResidencyRoad,12.97235837,77.6077652,129724,776078,11,304
7,Waiter,DoubleRoad,12.97378025,77.58682251,129738,775868,1,423
7,Waiter,Bhoopasandra,12.97378025,77.58682251,129738,775868,11,350
7,Waiter,Ulsoor,12.98331499,77.61480331,129833,776148,11,316
7,Waiter,JCRoad,12.95661261,77.58162975,129566,775816,11,334
7,Waiter,MillersRoad,12.98749678,77.59111404,129875,775911,11,339
7,Waiter,HosurRoad,12.92175093,77.61995316,129218,776200,1,417
7,Waiter,FrazerTown,12.99841091,77.61484623,129984,776148,1,397
7,Waiter,Nagawara,12.97378025,77.58682251,129738,775868,11,335
7,Waiter,Shampur,12.97378025,77.58682251,129738,775868,1,460
7,Waiter,LangfordRoad,12.96194495,77.59890318,129619,775989,1,469
7,Waiter,ChandraLayout,12.94960721,77.5188446,129496,775188,11,366
7,Waiter,WheelersRoad,12.99615286,77.61720657,129962,776172,1,445
7,Waiter,KumaraParkWest,12.97378025,77.58682251,129738,775868,1,420
7,Waiter,Viswaneedam,13.01158251,77.51026154,130116,775103,1,424
7,Waiter,RTNagar,13.02094855,77.59677887,130209,775968,10,234
7,Waiter,Bommanahalli,12.90803078,77.62870789,129080,776287,1,436
7,Waiter,MuseumRoad,12.97378025,77.58682251,129738,775868,10,231
7,Waiter,PeenyaIndustrialArea,13.03466247,77.51678467,130347,775168,11,369
7,Waiter,Mahadevapura,12.9936857,77.69256592,129937,776926,11,331
7,Waiter,MainGuardCrossRoad,12.97988587,77.60673523,129799,776067,10,240
7,Waiter,WaltonRoad,12.9724211,77.59822726,129724,775982,11,373
7,Waiter,Puttenahalli,12.89949714,77.58201599,128995,775820,10,268
7,Waiter,Chickpet,12.9707692,77.57188797,129708,775719,10,244
7,Waiter,JCNagar,13.00698298,77.5929594,130070,775930,11,321
7,Waiter,CubbonPark,12.97378025,77.58682251,129738,775868,1,455
7,Waiter,Konanakunte,12.88343302,77.56416321,128834,775642,11,366
7,Waiter,Marathahalli,12.95437509,77.70114899,129544,777011,11,350
7,Waiter,Mathikere,13.02579868,77.56708145,130258,775671,1,441
7,Waiter,Madivala,12.92158362,77.62802124,129216,776280,10,250
7,Waiter,JeevanbheemaNagar,12.96483064,77.66115189,129648,776612,11,344
7,Waiter,Jayanagar,12.93245882,77.58184433,129325,775818,10,262
7,Waiter,Indiranagar,12.97294385,77.63935089,129729,776394,1,441
7,Waiter,RajaRajeshwariNagar,12.9127158,77.51017571,129127,775102,11,354
7,Waiter,HBRLayout,13.02730388,77.62716293,130273,776272,11,345
7,Waiter,Jalahalli,13.05355968,77.54201889,130536,775420,11,309
7,Waiter,BangaloreCBD,12.97378025,77.58682251,129738,775868,10,287
7,Waiter,MissionRoad,12.97378025,77.58682251,129738,775868,10,231
7,Waiter,ArabicCollege,13.03215388,77.62269974,130322,776227,1,466
7,Waiter,Sadahalli,13.21166243,77.64613152,132117,776461,1,390
7,Waiter,Whitefield,12.97946768,77.72415161,129795,777242,1,409
7,Waiter,BTMLayout,12.91472363,77.61634827,129147,776163,10,272
7,Waiter,Rajajinagar,12.98615861,77.55300522,129862,775530,11,328
7,Waiter,Jakkur,13.07814061,77.59609222,130781,775961,1,456
7,Waiter,BannerghattaRoad,12.8333934,77.58871078,128334,775887,1,474
7,Waiter,Seshadripuram,12.98816586,77.58733749,129882,775873,1,419
7,Waiter,Shivajinagar,12.98858403,77.60484695,129886,776048,10,248
7,Waiter,WilsonGarden,12.94433734,77.6002121,129443,776002,1,423
7,Waiter,Koramangala,12.92978189,77.62149811,129298,776215,1,471
7,Waiter,Kammanahalli,13.0266349,77.63566017,130266,776357,10,220
7,Waiter,Hebbal,13.03533142,77.59883881,130353,775988,1,461
7,Waiter,Laggere,13.01660007,77.52124786,130166,775212,1,383
7,Waiter,Banashankari,12.94885438,77.54579544,129489,775458,10,245
7,Waiter,JnanaBharathi,12.94534113,77.50236511,129453,775024,10,243
7,Waiter,Basaveshwaranagar,12.99519109,77.54476547,129952,775448,10,275
7,Waiter,Brookefield,12.964747,77.7232933,129647,777233,11,335
7,Waiter,SanjeeviniNagar,12.97378025,77.58682251,129738,775868,1,426
7,Waiter,BensonTown,12.99761641,77.60398865,129976,776040,11,348
7,Waiter,Basavangudi,12.92974006,77.57098675,129297,775710,11,325
7,Waiter,Yeshwanthpur,13.02922717,77.54562378,130292,775456,11,297
7,Waiter,Vimanapura,12.95834825,77.66797543,129583,776680,1,442
7,Waiter,Yelahanka,13.10188313,77.59969711,131019,775997,1,461
7,Waiter,Adugodi,12.94759965,77.60630608,129476,776063,1,403
7,Waiter,Kadugodi,13.00104529,77.72629738,130010,777263,1,431
7,Waiter,Hennur,13.03733827,77.65171051,130373,776517,11,302
7,Waiter,KumaraswamyLayout,12.9060229,77.55970001,129060,775597,1,448
7,Waiter,Kamakshipalya,12.9890022,77.52193451,129890,775219,10,245
7,Waiter,HaralurRoad,12.90581374,77.66282558,129058,776628,11,339
7,Waiter,Banaswadi,13.01818895,77.64501572,130182,776450,1,472
8,Barber,KalyanNagar,13.02542238,77.64072418,130254,776407,1,344
8,Barber,Jayamahal,13.00451593,77.59823799,130045,775982,10,192
8,Barber,Kengeri,12.92534816,77.48416901,129253,774842,1,324
8,Barber,KasturbaRoad,12.97378025,77.59489059,129738,775949,11,238
8,Barber,KumaraParkEast,12.98218589,77.58643627,129822,775864,10,175
8,Barber,DoddaballapuraMainRoad,13.13937325,77.56909847,131394,775691,1,290
8,Barber,Thyagarajanagar,12.93187324,77.56708145,129319,775671,11,222
8,Barber,Kanakapura,12.54518017,77.41653442,125452,774165,1,340
8,Barber,BVKIyengarRoad,12.97217018,77.57669449,129722,775767,10,181
8,Barber,Vijayanagar,12.97093648,77.53206253,129709,775321,11,277
8,Barber,K.HRoad,12.95951927,77.59330273,129595,775933,11,245
8,Barber,VarthurRoad,12.95688446,77.70466805,129569,777047,1,328
8,Barber,CrescentRoad,12.98891857,77.58225203,129889,775823,10,210
8,Barber,Sarjapur,12.85787055,77.78629303,128579,777863,10,164
8,Barber,Lingarajapuram,13.00853011,77.63046741,130085,776305,1,331
8,Barber,St.MarksRoad,12.9747421,77.60119915,129747,776012,11,240
8,Barber,HAL2ndStage,12.97378025,77.64347076,129738,776435,1,335
8,Barber,Kalasipalyam,12.96060665,77.58141518,129606,775814,11,243
8,Barber,KempegowdaRoad,12.97444937,77.5778532,129744,775779,1,318
8,Barber,Sadhashivnagar,13.01057898,77.58278847,130106,775828,10,186
8,Barber,AshokNagar,12.97378025,77.58682251,129738,775868,11,269
8,Barber,Subramanyapura,12.89882782,77.5406456,128988,775406,11,279
8,Barber,LavelleRoad,12.96825997,77.5963068,129683,775963,10,213
8,Barber,DickensonRoad,12.97817129,77.6153183,129782,776153,1,321
8,Barber,AustinTown,12.96176721,77.61459947,129618,776146,10,186
8,Barber,Nagashettyhalli,13.04177,77.57343292,130418,775734,11,231
8,Barber,CookeTown,12.97378025,77.58682251,129738,775868,11,254
8,Barber,Kaggalipura,12.97378025,77.58682251,129738,775868,11,245
8,Barber,Srirampuram,12.98766405,77.56519318,129877,775652,11,271
8,Barber,Carmelram,12.90317836,77.71144867,129032,777114,1,285
8,Barber,AirportRoad,12.96625256,77.6259613,129663,776260,10,191
8,Barber,Bidadi,12.97378025,77.58682251,129738,775868,10,197
8,Barber,Viveknagar,12.95345498,77.61995316,129535,776200,1,335
8,Barber,VictoriaRoad,12.96531159,77.61763573,129653,776176,10,156
8,Barber,Dasarahalli,13.05038237,77.51232147,130504,775123,1,342
8,Barber,CunninghamRoad,12.98640952,77.59557724,129864,775956,1,327
8,Barber,K.GCircle,12.97419845,77.57871151,129742,775787,11,250
8,Barber,JPNagar,12.91338508,77.58768082,129134,775877,1,311
8,Barber,MagrathRoad,12.97039282,77.61106968,129704,776111,10,174
8,Barber,HSRLayout,12.91120991,77.6348877,129112,776349,11,239
8,Barber,TumkurRoad,13.03495514,77.52961636,130350,775296,1,302
8,Barber,KanakapuraMainRoad,12.94601033,77.57675886,129460,775768,1,287
8,Barber,Sultanpalya,13.02237015,77.60225058,130224,776023,1,297
8,Barber,MysoreRoad,12.97378025,77.58682251,129738,775868,10,204
8,Barber,VittalMallyaRoad,12.96922184,77.59510517,129692,775951,10,160
8,Barber,Kadubeesanahalli,12.93910919,77.69681454,129391,776968,1,305
8,Barber,Bilekahalli,12.89740552,77.61068344,128974,776107,11,263
8,Barber,Chikkabanavara,13.07613409,77.50785828,130761,775079,10,208
8,Barber,BalajiNagar,12.92610107,77.60836601,129261,776084,11,233
8,Barber,HAL3rdStage,12.96842725,77.65445709,129684,776545,1,298
8,Barber,Nagasandra,13.03909425,77.49026299,130391,774903,11,245
8,Barber,InfantryRoad,12.98042951,77.60428905,129804,776043,10,174
8,Barber,ElectronicCity,12.84427243,77.67007828,128443,776701,11,219
8,Barber,BangaloreUniversity,12.95437509,77.50905991,129544,775091,10,201
8,Barber,Vyalikaval,13.00221611,77.57446289,130022,775745,10,205
8,Barber,Domlur,12.963576,77.63711929,129636,776371,1,309
8,Barber,SankeyRoad,13.00564492,77.58021355,130056,775802,1,349
8,Barber,SahakaraNagar,13.06463812,77.58622169,130646,775862,1,308
8,Barber,RMV2ndStage,13.04051574,77.56587982,130405,775659,1,293
8,Barber,DollarsColony,13.03813264,77.56248951,130381,775625,1,350
8,Barber,HALAirportRoad,12.95972839,77.65591621,129597,776559,11,221
8,Barber,QueensRoad,12.98122407,77.59737968,129812,775974,11,235
8,Barber,Kathriguppe,12.93003285,77.55772591,129300,775577,1,300
8,Barber,TanneryRoad,12.97378025,77.58682251,129738,775868,1,322
8,Barber,NewBELRoad,13.02646766,77.57171631,130265,775717,10,166
8,Barber,CVRamanNagar,12.9844859,77.66115189,129845,776612,1,297
8,Barber,Hoskote,13.07036527,77.78886795,130704,777889,1,342
8,Barber,Virgonagar,13.03733827,77.73033142,130373,777303,10,201
8,Barber,Sanjaynagar,13.03834169,77.58235931,130383,775824,11,267
8,Barber,Gandhinagar,12.98247862,77.57686615,129825,775769,1,301
8,Barber,DispensaryRoad,12.95778365,77.57646918,129578,775765,11,225
8,Barber,GangaNagar,13.02153392,77.58810997,130215,775881,11,217
8,Barber,DJHalli,12.97378025,77.58682251,129738,775868,11,230
8,Barber,K.GNagar,12.97378025,77.58682251,129738,775868,1,305
8,Barber,Rajkunte,13.29675236,77.55111694,132968,775511,10,159
8,Barber,KumaraKrupa,12.97378025,77.58682251,129738,775868,10,152
8,Barber,Chamarajpet,12.97378025,77.58682251,129738,775868,1,342
8,Barber,HRBRLayout,13.01609832,77.6466465,130161,776466,11,247
8,Barber,K.RMarket,12.96432879,77.57830381,129643,775783,11,260
8,Barber,VVPuram,12.95220028,77.57772446,129522,775777,10,201
8,Barber,Murugeshpalya,12.96014661,77.65728951,129601,776573,11,254
8,Barber,Nagarbhavi,12.97210745,77.51420975,129721,775142,11,224
8,Barber,BrigadeRoad,12.97457482,77.60767937,129746,776077,10,206
8,Barber,M.GRoad,12.97436573,77.61300087,129744,776130,1,329
8,Barber,PalaceGuttahalli,12.99602741,77.57489204,129960,775749,10,197
8,Barber,NandidurgaRoad,12.99960266,77.60008335,129996,776001,11,218
8,Barber,Bellandur,12.92677031,77.64982224,129268,776498,11,219
8,Barber,LangfordGardens,12.9629905,77.59986877,129630,775999,11,242
8,Barber,Shanthinagar,12.95437509,77.5979805,129544,775980,10,160
8,Barber,KasturiNagar,13.00589581,77.65763283,130059,776576,11,268
8,Barber,Kodihalli,12.96048118,77.64656067,129605,776466,11,227
8,Barber,HaudinRoad,12.97378025,77.58682251,129738,775868,10,174
8,Barber,KRRoad,12.93199872,77.57373333,129320,775737,1,302
8,Barber,St.JohnsRoad,12.98130771,77.61171341,129813,776117,11,278
8,Barber,NewThippasandra,12.97762764,77.65256882,129776,776526,1,288
8,Barber,Gavipuram,12.97378025,77.58682251,129738,775868,10,199
8,Barber,MahalakshmiLayout,13.02061405,77.54991531,130206,775499,10,197
8,Barber,RichmondTown,12.96399421,77.603302,129640,776033,10,164
8,Barber,Doddanekundi,12.97595487,77.69016266,129760,776902,11,242
8,Barber,Hesaraghatta,13.16440527,77.48622894,131644,774862,1,293
8,Barber,ChurchStreet,12.97542167,77.60379553,129754,776038,1,299
8,Barber,PalaceCrossRoad,12.99717735,77.58731604,129972,775873,11,261
8,Barber,St.ThomasTown,12.97378025,77.58682251,129738,775868,11,264
8,Barber,CommercialStreet,12.98306408,77.60716438,129831,776072,10,192
8,Barber,Nayandahalli,12.9386491,77.52322197,129386,775232,11,265
8,Barber,Agaram,12.95705175,77.63471603,129571,776347,1,341
8,Barber,Kothanur,13.06024861,77.64123917,130602,776412,1,329
8,Barber,Ejipura,12.93982022,77.62999535,129398,776300,10,157
8,Barber,OldMadrasRoad,12.98724587,77.64849186,129872,776485,11,234
8,Barber,HanumanthaNagar,12.97378025,77.58682251,129738,775868,10,157
8,Barber,PadmanabhaNagar,12.91991047,77.55412102,129199,775541,1,324
8,Barber,ArakereGate,12.89060762,77.59862423,128906,775986,1,349
8,Barber,Ramanagaram,12.97378025,77.58682251,129738,775868,11,224
8,Barber,RaceCourseRoad,12.96159992,77.61538267,129616,776154,10,161
8,Barber,Vidyaranyapura,13.08181918,77.55815506,130818,775582,10,208
8,Barber,Rajanukunte,13.17606372,77.56248951,131761,775625,1,336
8,Barber,Vasanthanagar,12.99284936,77.59162903,129928,775916,10,187
8,Barber,Krishnarajapuram,13.00271789,77.67780304,130027,776778,10,158
8,Barber,RichmondRoad,12.96566707,77.60332346,129657,776033,11,247
8,Barber,Malleswaram,13.00857192,77.56433487,130086,775643,10,211
8,Barber,Kumbalgodu,12.95922652,77.56978512,129592,775698,10,184
8,Barber,CoxTown,12.99774186,77.61991024,129977,776199,10,215
8,Barber,Devanhalli,13.24662935,77.70835876,132466,777084,1,311
8,Barber,Maruthisevanagar,13.00020898,77.63299942,130002,776330,1,318
8,Barber,Byatarayanapura,13.06225525,77.60656357,130623,776066,10,216
8,Barber,ResidencyRoad,12.97235837,77.6077652,129724,776078,10,194
8,Barber,DoubleRoad,12.97378025,77.58682251,129738,775868,1,297
8,Barber,Bhoopasandra,12.97378025,77.58682251,129738,775868,11,277
8,Barber,Ulsoor,12.98331499,77.61480331,129833,776148,1,304
8,Barber,JCRoad,12.95661261,77.58162975,129566,775816,1,339
8,Barber,MillersRoad,12.98749678,77.59111404,129875,775911,11,264
8,Barber,HosurRoad,12.92175093,77.61995316,129218,776200,11,255
8,Barber,FrazerTown,12.99841091,77.61484623,129984,776148,10,156
8,Barber,Nagawara,12.97378025,77.58682251,129738,775868,10,159
8,Barber,Shampur,12.97378025,77.58682251,129738,775868,11,226
8,Barber,LangfordRoad,12.96194495,77.59890318,129619,775989,1,298
8,Barber,ChandraLayout,12.94960721,77.5188446,129496,775188,11,225
8,Barber,WheelersRoad,12.99615286,77.61720657,129962,776172,11,248
8,Barber,KumaraParkWest,12.97378025,77.58682251,129738,775868,11,222
8,Barber,Viswaneedam,13.01158251,77.51026154,130116,775103,1,316
8,Barber,RTNagar,13.02094855,77.59677887,130209,775968,1,291
8,Barber,Bommanahalli,12.90803078,77.62870789,129080,776287,10,209
8,Barber,MuseumRoad,12.97378025,77.58682251,129738,775868,11,229
8,Barber,PeenyaIndustrialArea,13.03466247,77.51678467,130347,775168,11,237
8,Barber,Mahadevapura,12.9936857,77.69256592,129937,776926,10,154
8,Barber,MainGuardCrossRoad,12.97988587,77.60673523,129799,776067,10,162
8,Barber,WaltonRoad,12.9724211,77.59822726,129724,775982,10,164
8,Barber,Puttenahalli,12.89949714,77.58201599,128995,775820,10,207
8,Barber,Chickpet,12.9707692,77.57188797,129708,775719,1,339
8,Barber,JCNagar,13.00698298,77.5929594,130070,775930,1,303
8,Barber,CubbonPark,12.97378025,77.58682251,129738,775868,1,326
8,Barber,Konanakunte,12.88343302,77.56416321,128834,775642,1,320
8,Barber,Marathahalli,12.95437509,77.70114899,129544,777011,10,150
8,Barber,Mathikere,13.02579868,77.56708145,130258,775671,10,161
8,Barber,Madivala,12.92158362,77.62802124,129216,776280,10,191
8,Barber,JeevanbheemaNagar,12.96483064,77.66115189,129648,776612,10,208
8,Barber,Jayanagar,12.93245882,77.58184433,129325,775818,1,346
8,Barber,Indiranagar,12.97294385,77.63935089,129729,776394,11,239
8,Barber,RajaRajeshwariNagar,12.9127158,77.51017571,129127,775102,11,280
8,Barber,HBRLayout,13.02730388,77.62716293,130273,776272,1,329
8,Barber,Jalahalli,13.05355968,77.54201889,130536,775420,1,303
8,Barber,BangaloreCBD,12.97378025,77.58682251,129738,775868,10,210
8,Barber,MissionRoad,12.97378025,77.58682251,129738,775868,1,337
